location,date,p_scores_all_ages,p_scores_15_64,p_scores_65_74,p_scores_75_84,p_scores_85plus,deaths_2020_all_ages,average_deaths_2015_2019_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2021_all_ages,time,time_unit,p_scores_0_14,projected_deaths_2020_2022_all_ages,excess_proj_all_ages,cum_excess_proj_all_ages,cum_proj_deaths_all_ages,cum_p_proj_all_ages,p_proj_all_ages,p_proj_0_14,p_proj_15_64,p_proj_65_74,p_proj_75_84,p_proj_85p,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,deaths_2022_all_ages
Northern Ireland,2021-10-31,14.12,-5.88,29.39,17.0,17.53,,,,,,,,,,,,,,43,weekly,-100.0,,,,,,,-100.0,-7.51,37.85,13.77,13.35,,,
Northern Ireland,2021-11-07,29.27,35.63,20.33,47.41,16.44,,,,,,,,,,,,,,44,weekly,-16.67,,,,,,,0.0,33.2,27.75,43.51,12.37,,,
Northern Ireland,2021-11-14,38.11,93.62,37.45,20.05,29.0,,,,,,,,,,,,,,45,weekly,15.38,,,,,,,36.36,89.98,45.57,16.91,24.66,,,
Northern Ireland,2021-11-21,19.73,24.55,21.43,17.52,16.58,,,,,,,,,,,,,,46,weekly,122.22,,,,,,,185.71,22.56,27.82,14.59,12.78,,,
Northern Ireland,2021-11-28,33.05,28.16,27.45,42.69,30.89,,,,,,,,,,,,,,47,weekly,11.11,,,,,,,42.86,26.11,34.85,39.04,26.8,,,
Northern Ireland,2021-12-05,21.54,18.18,23.51,30.84,17.24,,,,,,,,,,,,,,48,weekly,-28.57,,,,,,,-21.05,16.28,30.8,27.42,13.62,,,
Northern Ireland,2021-12-12,14.43,7.0,12.32,11.11,22.87,,,,,,,,,,,,,,49,weekly,-28.57,,,,,,,-21.05,5.16,18.32,8.45,19.11,,,
Northern Ireland,2021-12-19,6.76,-1.06,-12.67,10.89,16.78,,,,,,,,,,,,,,50,weekly,-16.67,,,,,,,0.0,-2.61,-8.27,8.42,13.33,,,
Northern Ireland,2021-12-26,2.78,-17.97,0.99,9.41,4.98,,,,,,,,,,,,,,51,weekly,127.27,,,,,,,177.78,-19.39,5.9,6.72,2.13,,,
Northern Ireland,2022-01-02,13.76,48.44,-9.79,24.58,5.99,,,,,,,,,,,,,,52,weekly,36.36,,,,,,,66.67,43.4,-2.78,20.0,1.66,,,
Northern Ireland,2022-01-09,1.22,17.65,22.22,-4.61,-7.41,,,,,,,,,,,,,,1,weekly,-27.27,,,,,,,-13.04,15.66,28.76,-6.52,-9.68,,,
Northern Ireland,2022-01-16,,,,,,,,,,,,,,,,,,,2,weekly,,,,,,,,,,,,,,,
Norway,2020-01-05,-6.75,0.18,-1.32,-10.38,-9.48,862.0,924.4,937.0,870.0,1006.0,938.0,871.0,886.0,977.0,895.0,1004.0,781.0,830.0,1,weekly,81.82,923.4,-61.4,-61.4,923.4,-6.65,-6.65,90.48,4.92,-4.46,-12.22,-8.26,-11.2338396916439,-11.2338396916439,
Norway,2020-01-12,3.75,7.27,-2.08,4.67,4.4,952.0,917.6,977.0,864.0,1048.0,872.0,827.0,878.0,909.0,824.0,884.0,805.0,869.0,2,weekly,11.11,916.6,35.4,-26.0,1840.0,-1.41,3.86,17.65,12.49,-5.15,2.5,5.81,-4.75700052089156,6.47683917075235,
Norway,2020-01-19,-7.74,-22.7,4.14,-4.37,-9.09,837.0,907.2,913.0,939.0,928.0,945.0,811.0,807.0,852.0,881.0,909.0,830.0,860.0,3,weekly,-34.78,906.2,-69.2,-95.2,2746.2,-3.47,-7.64,-31.82,-19.31,0.67,-6.37,-7.82,-17.4179403688029,-12.6609398479114,
Norway,2020-01-26,-2.58,-11.82,4.11,2.87,-5.63,862.0,884.8,930.0,937.0,866.0,857.0,834.0,772.0,859.0,821.0,921.0,809.0,852.0,4,weekly,17.65,883.8,-21.8,-117.0,3630.0,-3.22,-2.47,25.0,-7.79,0.42,0.78,-4.26,-21.406502344012,-3.98856197520908,
Norway,2020-02-02,-8.96,7.21,-8.1,-10.11,-13.11,815.0,895.2,911.0,881.0,914.0,881.0,889.0,842.0,833.0,863.0,909.0,836.0,791.0,5,weekly,-9.09,894.2,-79.2,-196.2,4524.2,-4.34,-8.86,-4.76,12.24,-11.31,-11.98,-11.9,-35.8970577768817,-14.4905554328697,
Norway,2020-02-09,-7.87,-9.26,6.41,-10.67,-10.24,796.0,864.0,898.0,852.0,823.0,904.0,843.0,863.0,816.0,937.0,893.0,817.0,817.0,6,weekly,-60.0,863.0,-67.0,-263.2,5387.2,-4.89,-7.76,-58.33,-4.85,2.67,-12.57,-8.92,-48.1554821961022,-12.2584244192206,
Norway,2020-02-16,-2.35,0.18,2.84,-8.46,-1.23,855.0,875.6,866.0,826.0,845.0,927.0,914.0,873.0,826.0,919.0,867.0,817.0,767.0,7,weekly,-13.04,874.6,-19.6,-282.8,6261.8,-4.52,-2.24,-9.09,5.01,-0.68,-10.37,0.21,-51.7415287426205,-3.58604654651825,
Norway,2020-02-23,-6.29,-3.95,-11.02,6.99,-13.63,813.0,867.6,931.0,764.0,898.0,917.0,828.0,915.0,839.0,898.0,903.0,801.0,756.0,8,weekly,19.05,866.6,-53.6,-336.4,7128.4,-4.72,-6.19,25.0,0.66,-14.05,4.77,-12.33,-61.5482682779969,-9.80673953537644,
Norway,2020-03-01,-4.72,-5.52,-4.86,13.98,-13.38,836.0,877.4,925.0,873.0,863.0,907.0,819.0,841.0,791.0,883.0,871.0,810.0,704.0,9,weekly,-77.27,876.4,-40.4,-376.8,8004.8,-4.71,-4.61,-76.19,-1.31,-8.05,11.37,-12.15,-68.9399152412284,-7.3916469632315,
Norway,2020-03-08,-7.99,-9.86,2.94,-8.89,-10.14,799.0,868.4,975.0,762.0,822.0,950.0,833.0,831.0,857.0,860.0,826.0,789.0,793.0,10,weekly,-78.26,867.4,-68.4,-445.2,8872.2,-5.02,-7.89,-77.27,-5.78,-0.54,-10.85,-8.8,-81.4544858423431,-12.5145706011147,
Norway,2020-03-15,-0.27,8.53,-3.99,-3.3,0.38,826.0,828.2,836.0,798.0,804.0,867.0,836.0,787.0,750.0,865.0,857.0,812.0,792.0,11,weekly,-16.67,827.2,-1.2,-446.4,9699.4,-4.6,-0.15,-9.09,13.92,-7.41,-5.49,1.92,-81.6740397125381,-0.219553870194995,
Norway,2020-03-22,-0.98,14.0,10.22,11.53,-17.58,809.0,817.0,785.0,802.0,788.0,905.0,805.0,838.0,800.0,818.0,839.0,795.0,771.0,12,weekly,118.75,816.0,-7.0,-453.4,10515.4,-4.31,-0.86,133.33,20.13,6.34,9.01,-16.3,-82.9547706220089,-1.2807309094708,
Norway,2020-03-29,9.32,13.77,4.39,21.72,2.51,854.0,781.2,795.0,759.0,756.0,807.0,789.0,813.0,791.0,848.0,828.0,757.0,717.0,13,weekly,25.0,780.2,73.8,-379.6,11295.6,-3.36,9.46,31.58,19.6,0.58,18.78,4.22,-69.4522076050167,13.5025630169922,
Norway,2020-04-05,3.95,-7.69,8.7,-1.89,8.33,831.0,799.4,786.0,802.0,809.0,819.0,781.0,792.0,838.0,861.0,813.0,836.0,778.0,14,weekly,150.0,798.4,32.6,-347.0,12094.0,-2.87,4.08,177.78,-2.93,4.77,-4.1,10.11,-63.4876607980527,5.96454680696403,
Norway,2020-04-12,6.92,-6.31,-2.6,21.06,7.37,840.0,785.6,795.0,773.0,776.0,827.0,757.0,795.0,829.0,831.0,821.0,753.0,750.0,15,weekly,-54.55,784.6,55.4,-291.6,12878.6,-2.26,7.06,-52.38,-1.35,-5.99,18.11,9.14,-53.3515904573838,10.1360703406689,
Norway,2020-04-19,6.56,-17.16,19.78,3.48,11.28,816.0,765.8,777.0,756.0,757.0,778.0,761.0,746.0,790.0,833.0,780.0,858.0,751.0,16,weekly,-56.52,764.8,51.2,-240.4,13643.4,-1.76,6.69,-54.55,-12.77,15.33,0.95,13.17,-43.9839586623973,9.36763179498645,
Norway,2020-04-26,-0.38,5.12,11.37,4.95,-9.25,777.0,780.0,749.0,755.0,816.0,781.0,799.0,757.0,816.0,814.0,869.0,732.0,778.0,17,weekly,-37.5,779.0,-2.0,-242.4,14422.4,-1.68,-0.26,-34.78,10.26,7.14,2.46,-7.72,-44.349881779389,-0.365923116991658,
Norway,2020-05-03,1.0,-7.1,4.57,17.25,-7.08,749.0,741.6,686.0,748.0,745.0,756.0,773.0,760.0,745.0,815.0,757.0,755.0,695.0,18,weekly,-70.59,740.6,8.4,-234.0,15163.0,-1.54,1.13,-68.75,-2.58,0.85,14.3,-5.32,-42.813004688024,1.53687709136496,
Norway,2020-05-10,0.62,2.46,11.2,11.4,-11.06,741.0,736.4,728.0,711.0,733.0,738.0,772.0,785.0,760.0,753.0,733.0,772.0,705.0,19,weekly,53.85,735.4,5.6,-228.4,15898.4,-1.44,0.76,66.67,8.11,6.86,8.66,-9.47,-41.7884199604474,1.02458472757664,
Norway,2020-05-17,-5.47,-11.94,0.0,-2.6,-6.8,685.0,724.6,707.0,776.0,694.0,714.0,732.0,777.0,707.0,766.0,782.0,805.0,739.0,20,weekly,-37.5,723.6,-38.6,-267.0,16622.0,-1.61,-5.33,-34.78,-7.31,-3.79,-5.11,-5.06,-48.8507361183864,-7.062316157939,
Norway,2020-05-24,1.07,1.85,1.94,7.67,-3.91,740.0,732.2,780.0,713.0,735.0,692.0,741.0,710.0,802.0,763.0,727.0,792.0,731.0,21,weekly,38.89,731.2,8.8,-258.2,17353.2,-1.49,1.2,47.06,7.49,-2.02,4.97,-2.18,-47.2406744036231,1.6100617147633,
Norway,2020-05-31,-7.23,-4.72,-7.19,0.66,-12.9,662.0,713.6,716.0,679.0,688.0,757.0,728.0,775.0,724.0,725.0,705.0,674.0,725.0,22,weekly,0.0,712.6,-50.6,-308.8,18065.8,-1.71,-7.1,5.26,0.31,-10.91,-1.97,-11.27,-56.498529263512,-9.25785485988895,
Norway,2020-06-07,-5.21,8.83,-4.03,-8.85,-7.73,677.0,714.2,758.0,669.0,724.0,713.0,707.0,710.0,745.0,790.0,682.0,746.0,728.0,23,weekly,-28.57,713.2,-36.2,-345.0,18779.0,-1.84,-5.08,-23.08,14.84,-7.75,-11.15,-5.97,-63.121737681061,-6.62320841754901,
Norway,2020-06-14,1.02,-8.82,8.0,0.11,1.89,730.0,722.6,746.0,729.0,732.0,671.0,735.0,722.0,752.0,732.0,700.0,690.0,688.0,24,weekly,15.38,721.6,8.4,-336.6,19500.6,-1.73,1.16,25.0,-4.02,3.85,-2.45,3.79,-61.5848605896961,1.53687709136496,
Norway,2020-06-21,2.07,5.52,-1.98,6.61,-0.13,739.0,724.0,712.0,725.0,757.0,703.0,723.0,710.0,726.0,737.0,715.0,705.0,698.0,25,weekly,-6.25,723.0,16.0,-320.6,20223.6,-1.59,2.21,0.0,11.11,-5.85,3.9,1.71,-58.6574756537628,2.92738493593327,
Norway,2020-06-28,-6.84,-16.52,10.93,-2.21,-12.61,684.0,734.2,752.0,678.0,733.0,741.0,767.0,757.0,765.0,782.0,696.0,715.0,720.0,26,weekly,-70.59,733.2,-49.2,-369.8,20956.8,-1.76,-6.71,-68.75,-12.46,6.58,-4.66,-10.99,-67.6591843317576,-9.00170867799479,
Norway,2020-07-05,-6.89,-6.43,-7.69,-9.09,-4.45,697.0,748.6,721.0,756.0,756.0,775.0,735.0,737.0,694.0,735.0,752.0,753.0,771.0,27,weekly,-100.0,747.6,-50.6,-420.4,21704.4,-1.94,-6.77,-100.0,-1.54,-11.11,-11.39,-2.77,-76.9170391916466,-9.25785485988895,
Norway,2020-07-12,-6.96,7.63,-13.93,-0.77,-12.04,668.0,718.0,693.0,734.0,694.0,737.0,732.0,730.0,738.0,740.0,760.0,773.0,716.0,28,weekly,-68.75,717.0,-49.0,-469.4,22421.4,-2.09,-6.83,-66.67,13.29,-17.17,-3.36,-10.38,-85.8821555579422,-8.96511636629563,
Norway,2020-07-19,4.26,-0.94,11.45,1.68,4.63,754.0,723.2,722.0,685.0,748.0,720.0,741.0,734.0,848.0,730.0,706.0,734.0,758.0,29,weekly,0.0,722.2,31.8,-437.6,23143.6,-1.89,4.4,5.26,4.06,7.4,-0.87,6.69,-80.0639779977748,5.81817756016737,
Norway,2020-07-26,0.91,-8.49,9.32,-2.9,3.72,729.0,722.4,669.0,721.0,728.0,773.0,721.0,740.0,747.0,740.0,682.0,784.0,744.0,30,weekly,-25.93,721.4,7.6,-430.0,23865.0,-1.8,1.05,-23.08,-3.87,4.88,-5.38,5.65,-78.6734701532065,1.3905078445683,
Norway,2020-08-02,7.59,-3.23,14.93,7.41,9.25,746.0,693.4,663.0,709.0,691.0,677.0,727.0,712.0,734.0,702.0,734.0,739.0,771.0,31,weekly,-40.0,692.4,53.6,-376.4,24557.4,-1.53,7.74,-37.5,2.02,10.31,4.69,11.47,-68.8667306178301,9.80673953537644,
Norway,2020-08-09,2.76,-7.82,11.11,3.23,3.62,738.0,718.2,700.0,739.0,742.0,705.0,705.0,772.0,759.0,749.0,765.0,721.0,780.0,32,weekly,-72.22,717.2,20.8,-355.6,25274.6,-1.41,2.9,-70.59,-3.23,6.93,0.66,5.67,-65.0611302011168,3.80560041671325,
Norway,2020-08-16,3.5,-1.47,2.22,8.88,1.6,734.0,709.2,698.0,717.0,704.0,694.0,733.0,754.0,814.0,745.0,743.0,778.0,787.0,33,weekly,57.89,708.2,25.8,-329.8,25982.8,-1.27,3.64,66.67,4.1,-1.68,6.07,3.54,-60.3407219919244,4.72040820919239,
Norway,2020-08-23,3.88,10.12,-3.07,0.99,6.75,745.0,717.2,732.0,684.0,739.0,754.0,677.0,724.0,734.0,721.0,714.0,685.0,783.0,34,weekly,-54.55,716.2,28.8,-301.0,26699.0,-1.13,4.02,-50.0,15.99,-6.83,-1.66,8.72,-55.0714291072446,5.26929288467988,
Norway,2020-08-30,-4.69,-5.51,-29.29,10.47,-1.75,699.0,733.4,720.0,723.0,730.0,715.0,779.0,740.0,764.0,698.0,734.0,752.0,789.0,35,weekly,-72.22,732.4,-33.4,-334.4,27431.4,-1.22,-4.56,-70.59,-0.52,-31.72,7.71,0.14,-61.1823451610053,-6.11091605376069,
Norway,2020-09-06,-1.91,-11.71,-16.67,2.75,4.97,710.0,723.8,745.0,759.0,708.0,694.0,713.0,758.0,738.0,757.0,741.0,744.0,786.0,36,weekly,-64.29,722.8,-12.8,-347.2,28154.2,-1.23,-1.77,-61.54,-7.32,-20.03,0.15,6.93,-63.5242531097519,-2.34190794874661,
Norway,2020-09-13,10.81,3.92,12.79,26.49,2.46,785.0,708.4,712.0,714.0,704.0,705.0,707.0,767.0,742.0,800.0,755.0,737.0,821.0,37,weekly,50.0,707.4,77.6,-269.6,28861.6,-0.93,10.97,66.67,9.39,8.24,23.22,4.41,-49.3264361704755,14.1978169392763,
Norway,2020-09-20,7.27,-8.64,6.47,22.84,4.31,773.0,720.6,750.0,681.0,697.0,720.0,755.0,754.0,806.0,761.0,746.0,697.0,819.0,38,weekly,-6.25,719.6,53.4,-216.2,29581.2,-0.73,7.42,0.0,-3.83,2.43,19.46,6.2,-39.5562889467983,9.77014722367728,
Norway,2020-09-27,0.62,-18.58,3.91,6.52,1.69,743.0,738.4,709.0,740.0,713.0,712.0,818.0,786.0,773.0,751.0,757.0,747.0,803.0,39,weekly,33.33,737.4,5.6,-210.6,30318.6,-0.69,0.76,42.86,-14.4,0.0,3.93,3.59,-38.5317042192216,1.02458472757664,
Norway,2020-10-04,7.23,-8.85,-1.21,2.51,20.17,783.0,730.2,766.0,741.0,733.0,701.0,710.0,858.0,797.0,732.0,715.0,751.0,806.0,40,weekly,31.58,729.2,53.8,-156.8,31047.8,-0.51,7.38,38.89,-4.54,-4.8,-0.05,22.54,-28.688372372146,9.84333184707561,
Norway,2020-10-11,-0.85,-13.86,-2.44,10.22,-3.15,743.0,749.4,752.0,731.0,764.0,714.0,786.0,784.0,749.0,752.0,808.0,760.0,802.0,41,weekly,33.33,748.4,-5.4,-162.2,31796.2,-0.51,-0.72,42.86,-9.54,-6.25,7.58,-1.41,-29.6763647880235,-0.987992415877477,
Norway,2020-10-18,-4.83,-17.48,-11.21,5.85,-4.06,713.0,749.2,741.0,786.0,693.0,744.0,782.0,856.0,740.0,787.0,790.0,768.0,842.0,42,weekly,-34.78,748.2,-35.2,-197.4,32544.4,-0.61,-4.7,-31.82,-13.18,-14.54,3.16,-2.38,-36.1166116470767,-6.44024685905319,
Norway,2020-10-25,4.6,-5.55,16.26,18.56,-4.31,796.0,761.0,752.0,773.0,792.0,696.0,792.0,843.0,807.0,791.0,797.0,787.0,890.0,43,weekly,-16.67,760.0,36.0,-161.4,33304.4,-0.48,4.74,-11.76,-1.18,11.72,15.64,-2.63,-29.5299955412268,6.58661610584985,
Norway,2020-11-01,4.99,23.48,10.75,6.3,-3.25,791.0,753.4,745.0,688.0,746.0,814.0,774.0,783.0,809.0,821.0,758.0,751.0,909.0,44,weekly,-50.0,752.4,38.6,-122.8,34056.8,-0.36,5.13,-44.44,30.2,6.42,3.8,-1.56,-22.4676793832878,7.062316157939,
Norway,2020-11-08,1.46,-7.47,7.53,17.56,-7.41,776.0,764.8,748.0,810.0,704.0,776.0,786.0,766.0,752.0,773.0,707.0,783.0,945.0,45,weekly,-11.76,763.8,12.2,-110.6,34820.6,-0.32,1.6,-6.25,-3.08,3.55,14.67,-5.78,-20.2355483696387,2.23213101364912,
Norway,2020-11-15,-0.43,-8.83,5.35,7.35,-4.29,779.0,782.4,753.0,818.0,760.0,736.0,845.0,845.0,762.0,770.0,798.0,783.0,908.0,46,weekly,-28.57,781.4,-2.4,-113.0,35602.0,-0.32,-0.31,-25.0,-4.24,1.36,4.83,-2.69,-20.6746561100287,-0.43910774038999,
Norway,2020-11-22,2.7,-10.23,0.0,8.78,5.42,800.0,779.0,745.0,855.0,791.0,720.0,784.0,802.0,812.0,765.0,805.0,805.0,939.0,47,weekly,-81.48,778.0,22.0,-91.0,36380.0,-0.25,2.83,-80.77,-5.58,-3.7,6.19,7.19,-16.6495018231205,4.02515428690824,
Norway,2020-11-29,-2.47,-1.44,3.95,0.96,-7.22,774.0,793.6,831.0,789.0,770.0,802.0,776.0,896.0,831.0,793.0,806.0,783.0,951.0,48,weekly,-16.67,792.6,-18.6,-109.6,37172.6,-0.29,-2.35,-9.09,4.01,0.28,-1.36,-5.7,-20.0525868111429,-3.40308498802242,
Norway,2020-12-06,-4.51,-5.59,-11.98,0.74,-3.72,788.0,825.2,804.0,819.0,832.0,821.0,850.0,837.0,846.0,858.0,776.0,820.0,1016.0,49,weekly,-60.0,824.2,-36.2,-145.8,37996.8,-0.38,-4.39,-58.33,-0.71,-15.04,-1.48,-2.2,-26.6757952286919,-6.62320841754901,
Norway,2020-12-13,2.02,1.89,-5.89,10.69,0.22,840.0,823.4,816.0,918.0,844.0,759.0,780.0,829.0,817.0,875.0,807.0,841.0,959.0,50,weekly,-9.09,822.4,17.6,-128.2,38819.2,-0.33,2.14,-4.76,7.04,-9.15,8.16,1.78,-23.4556717991653,3.22012342952659,
Norway,2020-12-20,-1.53,-31.56,12.97,10.59,-4.99,823.0,835.8,786.0,923.0,897.0,802.0,771.0,912.0,846.0,874.0,833.0,852.0,919.0,51,weekly,-37.5,834.8,-11.8,-140.0,39654.0,-0.35,-1.41,-33.33,-28.07,9.0,8.11,-3.56,-25.6146181894161,-2.15894639025078,
Norway,2020-12-27,-5.27,-19.57,11.19,-4.31,-6.69,830.0,876.2,833.0,982.0,891.0,871.0,804.0,911.0,862.0,980.0,858.0,814.0,874.0,52,weekly,-42.31,875.2,-45.2,-185.2,40529.2,-0.46,-5.16,-40.0,-16.02,7.24,-6.29,-5.31,-33.8844806334276,-8.26986244401148,
Norway,2021-01-03,-4.25,-19.57,-2.06,-0.43,-2.51,839.0,876.2,,,,,,,,,,,,53,weekly,-3.85,875.2,-36.2,-221.4,41404.4,-0.53,-4.14,0.0,-16.02,-5.54,-2.49,-1.06,-40.5076890509766,-6.62320841754901,
Norway,2021-01-10,-10.21,-21.99,-19.74,11.92,-15.4,,,,,,,,,,,,,,1,weekly,-54.55,923.1,-93.1,-314.5,42327.5,-0.74,-10.09,-52.38,-16.98,-23.13,8.89,-13.89,-57.5414101469383,-17.0337210959617,
Norway,2021-01-17,-5.3,-3.64,-7.26,8.13,-12.09,,,,,,,,,,,,,,2,weekly,-44.44,916.3,-47.3,-361.8,43243.8,-0.84,-5.16,-41.18,2.71,-11.12,5.17,-10.51,-66.195491863791,-8.65408171685272,
Norway,2021-01-24,-5.2,-2.96,0.69,6.55,-14.25,,,,,,,,,,,,,,3,weekly,-34.78,905.9,-45.9,-407.7,44149.7,-0.92,-5.07,-31.82,2.79,-3.76,3.61,-12.66,-74.5934273987495,-8.39793553495856,
Norway,2021-01-31,-3.71,-12.67,1.91,-0.08,-5.37,,,,,,,,,,,,,,4,weekly,17.65,883.5,-31.5,-439.2,45033.2,-0.98,-3.57,25.0,-7.27,-2.87,-2.75,-3.55,-80.3567164913682,-5.76328909261862,
Norway,2021-02-07,-11.64,-13.01,-2.32,-4.93,-18.02,,,,,,,,,,,,,,5,weekly,-31.82,893.9,-102.9,-542.1,45927.1,-1.18,-11.51,-28.57,-7.48,-6.83,-7.52,-16.5,-99.183460860589,-18.8267443692208,
Norway,2021-02-14,-5.44,-11.98,-16.18,12.44,-9.47,,,,,,,,,,,,,,6,weekly,-60.0,862.7,-45.7,-587.8,46789.8,-1.26,-5.3,-58.33,-6.19,-20.08,9.29,-7.7,-107.544804083848,-8.36134322325939,
Norway,2021-02-21,-12.4,-7.04,-13.48,-4.53,-17.39,,,,,,,,,,,,,,7,weekly,-78.26,874.3,-107.3,-695.1,47664.1,-1.46,-12.27,-77.27,-0.96,-17.4,-7.16,-15.79,-127.176579310451,-19.6317752266025,
Norway,2021-02-28,-12.86,-13.82,-9.6,-21.48,-7.55,,,,,,,,,,,,,,8,weekly,-100.0,866.3,-110.3,-805.4,48530.4,-1.66,-12.73,-100.0,-8.22,-13.69,-23.63,-5.71,-147.357239212541,-20.18065990209,
Norway,2021-03-07,-19.76,-39.8,-18.06,0.57,-24.11,,,,,,,,,,,,,,9,weekly,-100.0,876.1,-172.1,-977.5,49406.5,-1.98,-19.64,-100.0,-36.17,-21.7,-2.46,-22.69,-178.844923429673,-31.4876842171322,
Norway,2021-03-14,-8.68,-17.52,-1.96,-4.4,-12.24,,,,,,,,,,,,,,10,weekly,95.65,867.1,-74.1,-1051.6,50273.6,-2.09,-8.55,104.55,-12.45,-6.35,-7.11,-10.5,-192.402374914214,-13.5574514845409,
Norway,2021-03-21,-4.37,-12.8,-3.25,8.96,-11.76,,,,,,,,,,,,,,11,weekly,275.0,826.9,-34.9,-1086.5,51100.5,-2.13,-4.22,309.09,-6.93,-7.81,5.72,-9.97,-198.787733305718,-6.38535839150444,
Norway,2021-03-28,-5.63,7.0,24.09,-10.68,-17.03,,,,,,,,,,,,,,12,weekly,-37.5,815.7,-44.7,-1131.2,51916.2,-2.18,-5.48,-33.33,14.81,18.3,-13.34,-15.32,-206.966114970482,-8.17838166476356,
Norway,2021-04-04,-8.22,-11.09,-9.98,7.07,-14.72,,,,,,,,,,,,,,13,weekly,-75.0,779.9,-62.9,-1194.1,52696.1,-2.27,-8.07,-73.68,-4.91,-14.33,3.67,-12.84,-218.47439699987,-11.5082820293877,
Norway,2021-04-11,-2.68,-11.54,-8.55,7.08,-3.45,,,,,,,,,,,,,,14,weekly,-50.0,798.1,-20.1,-1214.2,53494.2,-2.27,-2.52,-44.44,-5.35,-12.92,3.89,-1.35,-222.151924325636,-3.67752732576617,
Norway,2021-04-18,-4.53,15.38,-8.37,8.85,-16.42,,,,,,,,,,,,,,15,weekly,-9.09,784.3,-34.3,-1248.5,54278.5,-2.3,-4.37,-4.76,23.68,-12.59,5.37,-14.59,-228.427505782043,-6.27558145640694,
Norway,2021-04-25,-1.93,-9.27,-11.13,1.43,2.03,,,,,,,,,,,,,,16,weekly,-13.04,764.5,-13.5,-1262.0,55043.0,-2.29,-1.77,-9.09,-2.75,-15.5,-1.83,4.33,-230.897486821736,-2.46998103969369,
Norway,2021-05-02,-0.26,-10.42,13.74,-2.97,-0.36,,,,,,,,,,,,,,17,weekly,-16.67,778.7,-0.7,-1262.7,55821.7,-2.26,-0.09,-13.04,-4.48,8.03,-6.0,1.88,-231.025559912683,-0.12807309094708,
Norway,2021-05-09,-6.28,-11.66,-19.73,4.1,-4.76,,,,,,,,,,,,,,18,weekly,-11.76,740.3,-45.3,-1308.0,56562.0,-2.31,-6.12,-6.25,-5.83,-23.51,0.66,-2.37,-239.313718512544,-8.28815859986106,
Norway,2021-05-16,-4.26,15.78,-11.53,2.16,-11.69,,,,,,,,,,,,,,19,weekly,15.38,735.1,-30.1,-1338.1,57297.1,-2.34,-4.09,25.0,24.45,-16.09,-1.14,-9.59,-244.820861423269,-5.50714291072446,
Norway,2021-05-23,1.99,-7.05,-6.3,7.68,5.3,,,,,,,,,,,,,,20,weekly,-16.67,723.3,15.7,-1322.4,58020.4,-2.28,2.17,-13.04,-0.42,-10.99,4.03,7.91,-241.948364954884,2.87249646838452,
Norway,2021-05-30,-0.16,-13.58,9.22,-2.31,2.08,,,,,,,,,,,,,,21,weekly,-44.44,730.9,0.1,-1322.3,58751.3,-2.25,0.01,-41.18,-7.08,3.61,-5.54,4.52,-241.930068799035,0.0182961558495829,
Norway,2021-06-06,1.6,-0.79,2.01,12.14,-3.41,,,,,,,,,,,,,,22,weekly,-50.0,712.3,12.7,-1309.6,59463.6,-2.2,1.78,-47.37,6.32,-3.4,8.29,-1.01,-239.606457006138,2.32361179289703,
Norway,2021-06-13,1.93,-3.49,8.06,8.01,-3.4,,,,,,,,,,,,,,23,weekly,78.57,712.9,15.1,-1294.5,60176.5,-2.15,2.12,92.31,3.75,2.52,4.43,-0.96,-236.843737472851,2.76271953328702,
Norway,2021-06-20,-4.79,-10.78,-11.2,-2.03,-2.35,,,,,,,,,,,,,,24,weekly,53.85,721.3,-33.3,-1327.8,60897.8,-2.18,-4.62,66.67,-4.41,-15.72,-5.33,0.07,-242.936357370762,-6.09261989791111,
Norway,2021-06-27,-3.59,-8.28,3.79,-1.92,-6.57,,,,,,,,,,,,,,25,weekly,56.25,722.7,-24.7,-1352.5,61620.5,-2.19,-3.42,66.67,-1.69,-1.64,-5.2,-4.29,-247.455507865609,-4.51915049484698,
Norway,2021-07-04,-1.93,-6.53,10.93,4.63,-10.33,,,,,,,,,,,,,,26,weekly,76.47,732.9,-12.9,-1365.4,62353.4,-2.19,-1.76,87.5,-0.39,5.18,1.17,-8.12,-249.815711970205,-2.3602041045962,
Norway,2021-07-11,2.99,-17.15,8.46,14.69,-0.12,,,,,,,,,,,,,,27,weekly,47.06,747.3,23.7,-1341.7,63100.7,-2.13,3.17,56.25,-11.27,3.15,10.88,2.22,-245.479523033854,4.33618893635115,
Norway,2021-07-18,-0.28,-3.13,-12.36,11.84,-0.79,,,,,,,,,,,,,,28,weekly,-68.75,716.7,-0.7,-1342.4,63817.4,-2.1,-0.1,-66.67,3.77,-16.73,7.99,1.69,-245.607596124801,-0.12807309094708,
Norway,2021-07-25,4.81,0.94,-9.64,13.21,7.39,,,,,,,,,,,,,,29,weekly,0.0,721.9,36.1,-1306.3,64539.3,-2.02,5.0,5.26,7.86,-13.98,9.48,10.21,-239.002683863102,6.60491226169943,
