location,date,vaccine,total_vaccinations
Peru,2021-03-04,Sinopharm/Beijing,393014
Peru,2021-03-05,Pfizer/BioNTech,251
Peru,2021-03-05,Sinopharm/Beijing,430107
Peru,2021-03-06,Pfizer/BioNTech,261
Peru,2021-03-06,Sinopharm/Beijing,450261
Peru,2021-03-07,Pfizer/BioNTech,280
Peru,2021-03-07,Sinopharm/Beijing,452846
Peru,2021-03-08,Pfizer/BioNTech,14963
Peru,2021-03-08,Sinopharm/Beijing,469258
Peru,2021-03-09,Pfizer/BioNTech,30662
Peru,2021-03-09,Sinopharm/Beijing,480806
Peru,2021-03-10,Pfizer/BioNTech,39465
Peru,2021-03-10,Sinopharm/Beijing,490019
Peru,2021-03-11,Pfizer/BioNTech,43291
Peru,2021-03-11,Sinopharm/Beijing,500647
Peru,2021-03-12,Pfizer/BioNTech,47127
Peru,2021-03-12,Sinopharm/Beijing,523495
Peru,2021-03-13,Pfizer/BioNTech,50394
Peru,2021-03-13,Sinopharm/Beijing,555949
Peru,2021-03-14,Pfizer/BioNTech,50804
Peru,2021-03-14,Sinopharm/Beijing,558963
Peru,2021-03-15,Pfizer/BioNTech,65934
Peru,2021-03-15,Sinopharm/Beijing,591900
Peru,2021-03-16,Pfizer/BioNTech,86690
Peru,2021-03-16,Sinopharm/Beijing,618763
Peru,2021-03-17,Pfizer/BioNTech,107545
Peru,2021-03-17,Sinopharm/Beijing,644758
Peru,2021-03-18,Pfizer/BioNTech,132308
Peru,2021-03-18,Sinopharm/Beijing,662879
Peru,2021-03-19,Pfizer/BioNTech,156266
Peru,2021-03-19,Sinopharm/Beijing,680682
Peru,2021-03-20,Pfizer/BioNTech,173368
Peru,2021-03-20,Sinopharm/Beijing,688171
Peru,2021-03-21,Pfizer/BioNTech,174002
Peru,2021-03-21,Sinopharm/Beijing,689260
Peru,2021-03-22,Oxford/AstraZeneca,1
Peru,2021-03-22,Pfizer/BioNTech,180542
Peru,2021-03-22,Sinopharm/Beijing,700131
Peru,2021-03-23,Pfizer/BioNTech,195006
Peru,2021-03-23,Sinopharm/Beijing,710590
Peru,2021-03-24,Pfizer/BioNTech,208220
Peru,2021-03-24,Sinopharm/Beijing,719415
Peru,2021-03-25,Pfizer/BioNTech,219858
Peru,2021-03-25,Sinopharm/Beijing,725575
Peru,2021-03-26,Oxford/AstraZeneca,2
Peru,2021-03-26,Pfizer/BioNTech,234512
Peru,2021-03-26,Sinopharm/Beijing,732262
Peru,2021-03-27,Pfizer/BioNTech,244288
Peru,2021-03-27,Sinopharm/Beijing,736846
Peru,2021-03-28,Pfizer/BioNTech,246146
Peru,2021-03-28,Sinopharm/Beijing,737270
Peru,2021-03-29,Pfizer/BioNTech,257560
Peru,2021-03-29,Sinopharm/Beijing,743751
Peru,2021-03-30,Oxford/AstraZeneca,3
Peru,2021-03-30,Pfizer/BioNTech,276238
Peru,2021-03-30,Sinopharm/Beijing,751658
Peru,2021-03-31,Pfizer/BioNTech,290799
Peru,2021-03-31,Sinopharm/Beijing,762261
Peru,2021-04-01,Oxford/AstraZeneca,5
Peru,2021-04-01,Pfizer/BioNTech,294373
Peru,2021-04-01,Sinopharm/Beijing,765399
Peru,2021-04-02,Oxford/AstraZeneca,10
Peru,2021-04-02,Pfizer/BioNTech,297073
Peru,2021-04-02,Sinopharm/Beijing,766625
Peru,2021-04-03,Oxford/AstraZeneca,14
Peru,2021-04-03,Pfizer/BioNTech,301970
Peru,2021-04-03,Sinopharm/Beijing,770610
Peru,2021-04-04,Pfizer/BioNTech,302466
Peru,2021-04-04,Sinopharm/Beijing,771701
Peru,2021-04-05,Pfizer/BioNTech,306332
Peru,2021-04-05,Sinopharm/Beijing,784360
Peru,2021-04-06,Pfizer/BioNTech,319867
Peru,2021-04-06,Sinopharm/Beijing,801097
Peru,2021-04-07,Pfizer/BioNTech,334860
Peru,2021-04-07,Sinopharm/Beijing,816890
Peru,2021-04-08,Pfizer/BioNTech,365668
Peru,2021-04-08,Sinopharm/Beijing,831801
Peru,2021-04-09,Pfizer/BioNTech,384088
Peru,2021-04-09,Sinopharm/Beijing,848421
Peru,2021-04-10,Oxford/AstraZeneca,15
Peru,2021-04-10,Pfizer/BioNTech,392662
Peru,2021-04-10,Sinopharm/Beijing,852783
Peru,2021-04-11,Pfizer/BioNTech,392693
Peru,2021-04-11,Sinopharm/Beijing,852851
Peru,2021-04-12,Oxford/AstraZeneca,18
Peru,2021-04-12,Pfizer/BioNTech,404534
Peru,2021-04-12,Sinopharm/Beijing,855111
Peru,2021-04-13,Oxford/AstraZeneca,19
Peru,2021-04-13,Pfizer/BioNTech,424512
Peru,2021-04-13,Sinopharm/Beijing,857116
Peru,2021-04-14,Oxford/AstraZeneca,21
Peru,2021-04-14,Pfizer/BioNTech,445345
Peru,2021-04-14,Sinopharm/Beijing,859677
Peru,2021-04-15,Oxford/AstraZeneca,23
Peru,2021-04-15,Pfizer/BioNTech,467079
Peru,2021-04-15,Sinopharm/Beijing,861295
Peru,2021-04-16,Oxford/AstraZeneca,24
Peru,2021-04-16,Pfizer/BioNTech,505781
Peru,2021-04-16,Sinopharm/Beijing,864130
Peru,2021-04-17,Oxford/AstraZeneca,29
Peru,2021-04-17,Pfizer/BioNTech,548057
Peru,2021-04-17,Sinopharm/Beijing,866042
Peru,2021-04-18,Oxford/AstraZeneca,30
Peru,2021-04-18,Pfizer/BioNTech,578979
Peru,2021-04-18,Sinopharm/Beijing,866201
Peru,2021-04-19,Pfizer/BioNTech,588471
Peru,2021-04-19,Sinopharm/Beijing,867667
Peru,2021-04-20,Oxford/AstraZeneca,42
Peru,2021-04-20,Pfizer/BioNTech,602472
Peru,2021-04-20,Sinopharm/Beijing,870032
Peru,2021-04-21,Pfizer/BioNTech,616167
Peru,2021-04-21,Sinopharm/Beijing,876357
Peru,2021-04-22,Oxford/AstraZeneca,1005
Peru,2021-04-22,Pfizer/BioNTech,623743
Peru,2021-04-22,Sinopharm/Beijing,878546
Peru,2021-04-23,Oxford/AstraZeneca,1671
Peru,2021-04-23,Pfizer/BioNTech,650308
Peru,2021-04-23,Sinopharm/Beijing,880272
Peru,2021-04-24,Oxford/AstraZeneca,2832
Peru,2021-04-24,Pfizer/BioNTech,676393
Peru,2021-04-24,Sinopharm/Beijing,883144
Peru,2021-04-25,Oxford/AstraZeneca,2842
Peru,2021-04-25,Pfizer/BioNTech,691488
Peru,2021-04-25,Sinopharm/Beijing,883708
Peru,2021-04-26,Oxford/AstraZeneca,11393
Peru,2021-04-26,Pfizer/BioNTech,697832
Peru,2021-04-26,Sinopharm/Beijing,888673
Peru,2021-04-27,Oxford/AstraZeneca,23620
Peru,2021-04-27,Pfizer/BioNTech,704577
Peru,2021-04-27,Sinopharm/Beijing,900218
Peru,2021-04-28,Oxford/AstraZeneca,40999
Peru,2021-04-28,Pfizer/BioNTech,725125
Peru,2021-04-28,Sinopharm/Beijing,913569
Peru,2021-04-29,Oxford/AstraZeneca,62291
Peru,2021-04-29,Pfizer/BioNTech,747103
Peru,2021-04-29,Sinopharm/Beijing,927852
Peru,2021-04-30,Oxford/AstraZeneca,81820
Peru,2021-04-30,Pfizer/BioNTech,809084
Peru,2021-04-30,Sinopharm/Beijing,945732
Peru,2021-05-01,Oxford/AstraZeneca,88498
Peru,2021-05-01,Pfizer/BioNTech,865854
Peru,2021-05-01,Sinopharm/Beijing,948268
Peru,2021-05-02,Oxford/AstraZeneca,90492
Peru,2021-05-02,Pfizer/BioNTech,911107
Peru,2021-05-02,Sinopharm/Beijing,950002
Peru,2021-05-03,Oxford/AstraZeneca,101716
Peru,2021-05-03,Pfizer/BioNTech,960364
Peru,2021-05-03,Sinopharm/Beijing,953769
Peru,2021-05-04,Oxford/AstraZeneca,111061
Peru,2021-05-04,Pfizer/BioNTech,974270
Peru,2021-05-04,Sinopharm/Beijing,954877
Peru,2021-05-05,Oxford/AstraZeneca,120433
Peru,2021-05-05,Pfizer/BioNTech,986677
Peru,2021-05-05,Sinopharm/Beijing,958085
Peru,2021-05-06,Oxford/AstraZeneca,129373
Peru,2021-05-06,Pfizer/BioNTech,1017566
Peru,2021-05-06,Sinopharm/Beijing,959534
Peru,2021-05-07,Oxford/AstraZeneca,137881
Peru,2021-05-07,Pfizer/BioNTech,1056640
Peru,2021-05-07,Sinopharm/Beijing,960251
Peru,2021-05-08,Oxford/AstraZeneca,142278
Peru,2021-05-08,Pfizer/BioNTech,1135841
Peru,2021-05-08,Sinopharm/Beijing,960473
Peru,2021-05-09,Oxford/AstraZeneca,142945
Peru,2021-05-09,Pfizer/BioNTech,1193821
Peru,2021-05-09,Sinopharm/Beijing,960484
Peru,2021-05-10,Oxford/AstraZeneca,147087
Peru,2021-05-10,Pfizer/BioNTech,1245231
Peru,2021-05-10,Sinopharm/Beijing,961400
Peru,2021-05-11,Oxford/AstraZeneca,152561
Peru,2021-05-11,Pfizer/BioNTech,1294401
Peru,2021-05-11,Sinopharm/Beijing,962086
Peru,2021-05-12,Oxford/AstraZeneca,165129
Peru,2021-05-12,Pfizer/BioNTech,1349461
Peru,2021-05-12,Sinopharm/Beijing,963438
Peru,2021-05-13,Oxford/AstraZeneca,177366
Peru,2021-05-13,Pfizer/BioNTech,1418034
Peru,2021-05-13,Sinopharm/Beijing,964424
Peru,2021-05-14,Oxford/AstraZeneca,189931
Peru,2021-05-14,Pfizer/BioNTech,1513417
Peru,2021-05-14,Sinopharm/Beijing,965323
Peru,2021-05-15,Oxford/AstraZeneca,197242
Peru,2021-05-15,Pfizer/BioNTech,1580319
Peru,2021-05-15,Sinopharm/Beijing,966041
Peru,2021-05-16,Oxford/AstraZeneca,199888
Peru,2021-05-16,Pfizer/BioNTech,1615804
Peru,2021-05-16,Sinopharm/Beijing,966049
Peru,2021-05-17,Oxford/AstraZeneca,206195
Peru,2021-05-17,Pfizer/BioNTech,1668656
Peru,2021-05-17,Sinopharm/Beijing,966321
Peru,2021-05-18,Oxford/AstraZeneca,211191
Peru,2021-05-18,Pfizer/BioNTech,1732604
Peru,2021-05-18,Sinopharm/Beijing,966791
Peru,2021-05-19,Oxford/AstraZeneca,216472
Peru,2021-05-19,Pfizer/BioNTech,1805774
Peru,2021-05-19,Sinopharm/Beijing,969028
Peru,2021-05-20,Oxford/AstraZeneca,220039
Peru,2021-05-20,Pfizer/BioNTech,1887103
Peru,2021-05-20,Sinopharm/Beijing,970849
Peru,2021-05-21,Oxford/AstraZeneca,226383
Peru,2021-05-21,Pfizer/BioNTech,2041905
Peru,2021-05-21,Sinopharm/Beijing,972325
Peru,2021-05-22,Oxford/AstraZeneca,230731
Peru,2021-05-22,Pfizer/BioNTech,2167322
Peru,2021-05-22,Sinopharm/Beijing,974246
Peru,2021-05-23,Oxford/AstraZeneca,232518
Peru,2021-05-23,Pfizer/BioNTech,2252029
Peru,2021-05-23,Sinopharm/Beijing,974989
Peru,2021-05-24,Oxford/AstraZeneca,238337
Peru,2021-05-24,Pfizer/BioNTech,2367554
Peru,2021-05-24,Sinopharm/Beijing,975396
Peru,2021-05-25,Oxford/AstraZeneca,243153
Peru,2021-05-25,Pfizer/BioNTech,2462483
Peru,2021-05-25,Sinopharm/Beijing,976838
Peru,2021-05-26,Oxford/AstraZeneca,247377
Peru,2021-05-26,Pfizer/BioNTech,2552411
Peru,2021-05-26,Sinopharm/Beijing,978385
Peru,2021-05-27,Oxford/AstraZeneca,250763
Peru,2021-05-27,Pfizer/BioNTech,2664626
Peru,2021-05-27,Sinopharm/Beijing,979929
Peru,2021-05-28,Oxford/AstraZeneca,257087
Peru,2021-05-28,Pfizer/BioNTech,2810017
Peru,2021-05-28,Sinopharm/Beijing,980409
Peru,2021-05-29,Oxford/AstraZeneca,259954
Peru,2021-05-29,Pfizer/BioNTech,2937833
Peru,2021-05-29,Sinopharm/Beijing,980818
Peru,2021-05-30,Oxford/AstraZeneca,260617
Peru,2021-05-30,Pfizer/BioNTech,3002461
Peru,2021-05-30,Sinopharm/Beijing,980835
Peru,2021-05-31,Oxford/AstraZeneca,262089
Peru,2021-05-31,Pfizer/BioNTech,3111934
Peru,2021-05-31,Sinopharm/Beijing,981943
Peru,2021-06-01,Oxford/AstraZeneca,263570
Peru,2021-06-01,Pfizer/BioNTech,3223291
Peru,2021-06-01,Sinopharm/Beijing,982427
Peru,2021-06-02,Oxford/AstraZeneca,265899
Peru,2021-06-02,Pfizer/BioNTech,3334783
Peru,2021-06-02,Sinopharm/Beijing,982971
Peru,2021-06-03,Oxford/AstraZeneca,268541
Peru,2021-06-03,Pfizer/BioNTech,3396745
Peru,2021-06-03,Sinopharm/Beijing,983681
Peru,2021-06-04,Oxford/AstraZeneca,270571
Peru,2021-06-04,Pfizer/BioNTech,3431478
Peru,2021-06-04,Sinopharm/Beijing,984354
Peru,2021-06-05,Oxford/AstraZeneca,271112
Peru,2021-06-05,Pfizer/BioNTech,3451600
Peru,2021-06-05,Sinopharm/Beijing,984796
Peru,2021-06-06,Oxford/AstraZeneca,271254
Peru,2021-06-06,Pfizer/BioNTech,3453553
Peru,2021-06-06,Sinopharm/Beijing,984822
Peru,2021-06-07,Oxford/AstraZeneca,272342
Peru,2021-06-07,Pfizer/BioNTech,3483520
Peru,2021-06-07,Sinopharm/Beijing,985064
Peru,2021-06-08,Oxford/AstraZeneca,294118
Peru,2021-06-08,Pfizer/BioNTech,3679574
Peru,2021-06-08,Sinopharm/Beijing,985231
Peru,2021-06-09,Oxford/AstraZeneca,322250
Peru,2021-06-09,Pfizer/BioNTech,3858367
Peru,2021-06-09,Sinopharm/Beijing,985493
Peru,2021-06-10,Oxford/AstraZeneca,363101
Peru,2021-06-10,Pfizer/BioNTech,4047748
Peru,2021-06-10,Sinopharm/Beijing,986276
Peru,2021-06-11,Oxford/AstraZeneca,400667
Peru,2021-06-11,Pfizer/BioNTech,4234792
Peru,2021-06-11,Sinopharm/Beijing,987471
Peru,2021-06-12,Oxford/AstraZeneca,425485
Peru,2021-06-12,Pfizer/BioNTech,4374297
Peru,2021-06-12,Sinopharm/Beijing,987619
Peru,2021-06-13,Oxford/AstraZeneca,435992
Peru,2021-06-13,Pfizer/BioNTech,4447342
Peru,2021-06-13,Sinopharm/Beijing,988245
Peru,2021-06-14,Oxford/AstraZeneca,459420
Peru,2021-06-14,Pfizer/BioNTech,4532714
Peru,2021-06-14,Sinopharm/Beijing,994288
Peru,2021-06-15,Oxford/AstraZeneca,477592
Peru,2021-06-15,Pfizer/BioNTech,4627775
Peru,2021-06-15,Sinopharm/Beijing,1012275
Peru,2021-06-16,Oxford/AstraZeneca,492249
Peru,2021-06-16,Pfizer/BioNTech,4718791
Peru,2021-06-16,Sinopharm/Beijing,1021560
Peru,2021-06-17,Oxford/AstraZeneca,505553
Peru,2021-06-17,Pfizer/BioNTech,4841916
Peru,2021-06-17,Sinopharm/Beijing,1026118
Peru,2021-06-18,Oxford/AstraZeneca,517800
Peru,2021-06-18,Pfizer/BioNTech,4999252
Peru,2021-06-18,Sinopharm/Beijing,1031192
Peru,2021-06-19,Oxford/AstraZeneca,524879
Peru,2021-06-19,Pfizer/BioNTech,5101961
Peru,2021-06-19,Sinopharm/Beijing,1035906
Peru,2021-06-20,Oxford/AstraZeneca,526158
Peru,2021-06-20,Pfizer/BioNTech,5132951
Peru,2021-06-20,Sinopharm/Beijing,1036976
Peru,2021-06-21,Oxford/AstraZeneca,533537
Peru,2021-06-21,Pfizer/BioNTech,5228425
Peru,2021-06-21,Sinopharm/Beijing,1047041
Peru,2021-06-22,Oxford/AstraZeneca,544979
Peru,2021-06-22,Pfizer/BioNTech,5347948
Peru,2021-06-22,Sinopharm/Beijing,1057768
Peru,2021-06-23,Oxford/AstraZeneca,553694
Peru,2021-06-23,Pfizer/BioNTech,5457774
Peru,2021-06-23,Sinopharm/Beijing,1067872
Peru,2021-06-24,Oxford/AstraZeneca,562361
Peru,2021-06-24,Pfizer/BioNTech,5523372
Peru,2021-06-24,Sinopharm/Beijing,1079819
Peru,2021-06-25,Oxford/AstraZeneca,570027
Peru,2021-06-25,Pfizer/BioNTech,5633780
Peru,2021-06-25,Sinopharm/Beijing,1089160
Peru,2021-06-26,Oxford/AstraZeneca,574057
Peru,2021-06-26,Pfizer/BioNTech,5706618
Peru,2021-06-26,Sinopharm/Beijing,1094599
Peru,2021-06-27,Oxford/AstraZeneca,576946
Peru,2021-06-27,Pfizer/BioNTech,5752872
Peru,2021-06-27,Sinopharm/Beijing,1096748
Peru,2021-06-28,Oxford/AstraZeneca,583505
Peru,2021-06-28,Pfizer/BioNTech,5794507
Peru,2021-06-28,Sinopharm/Beijing,1105002
Peru,2021-06-29,Oxford/AstraZeneca,589863
Peru,2021-06-29,Pfizer/BioNTech,5885773
Peru,2021-06-29,Sinopharm/Beijing,1108225
Peru,2021-06-30,Oxford/AstraZeneca,596019
Peru,2021-06-30,Pfizer/BioNTech,6058075
Peru,2021-06-30,Sinopharm/Beijing,1112141
Peru,2021-07-01,Oxford/AstraZeneca,599746
Peru,2021-07-01,Pfizer/BioNTech,6251923
Peru,2021-07-01,Sinopharm/Beijing,1115971
Peru,2021-07-02,Oxford/AstraZeneca,603002
Peru,2021-07-02,Pfizer/BioNTech,6448991
Peru,2021-07-02,Sinopharm/Beijing,1123206
Peru,2021-07-03,Oxford/AstraZeneca,606723
Peru,2021-07-03,Pfizer/BioNTech,6636436
Peru,2021-07-03,Sinopharm/Beijing,1129468
Peru,2021-07-04,Oxford/AstraZeneca,608174
Peru,2021-07-04,Pfizer/BioNTech,6766835
Peru,2021-07-04,Sinopharm/Beijing,1132823
Peru,2021-07-05,Oxford/AstraZeneca,611383
Peru,2021-07-05,Pfizer/BioNTech,6941742
Peru,2021-07-05,Sinopharm/Beijing,1142712
Peru,2021-07-06,Oxford/AstraZeneca,615374
Peru,2021-07-06,Pfizer/BioNTech,7108974
Peru,2021-07-06,Sinopharm/Beijing,1185143
Peru,2021-07-07,Oxford/AstraZeneca,622079
Peru,2021-07-07,Pfizer/BioNTech,7245026
Peru,2021-07-07,Sinopharm/Beijing,1214423
Peru,2021-07-08,Oxford/AstraZeneca,632829
Peru,2021-07-08,Pfizer/BioNTech,7376685
Peru,2021-07-08,Sinopharm/Beijing,1231218
Peru,2021-07-09,Oxford/AstraZeneca,642206
Peru,2021-07-09,Pfizer/BioNTech,7512522
Peru,2021-07-09,Sinopharm/Beijing,1250161
Peru,2021-07-10,Oxford/AstraZeneca,650224
Peru,2021-07-10,Pfizer/BioNTech,7750248
Peru,2021-07-10,Sinopharm/Beijing,1272707
Peru,2021-07-11,Oxford/AstraZeneca,654226
Peru,2021-07-11,Pfizer/BioNTech,7923142
Peru,2021-07-11,Sinopharm/Beijing,1276443
Peru,2021-07-12,Oxford/AstraZeneca,664475
Peru,2021-07-12,Pfizer/BioNTech,8007224
Peru,2021-07-12,Sinopharm/Beijing,1289645
Peru,2021-07-13,Oxford/AstraZeneca,675395
Peru,2021-07-13,Pfizer/BioNTech,8091870
Peru,2021-07-13,Sinopharm/Beijing,1306342
Peru,2021-07-14,Oxford/AstraZeneca,686754
Peru,2021-07-14,Pfizer/BioNTech,8202525
Peru,2021-07-14,Sinopharm/Beijing,1333823
Peru,2021-07-15,Oxford/AstraZeneca,695852
Peru,2021-07-15,Pfizer/BioNTech,8361129
Peru,2021-07-15,Sinopharm/Beijing,1366406
Peru,2021-07-16,Oxford/AstraZeneca,702631
Peru,2021-07-16,Pfizer/BioNTech,8520400
Peru,2021-07-16,Sinopharm/Beijing,1429367
Peru,2021-07-17,Oxford/AstraZeneca,707385
Peru,2021-07-17,Pfizer/BioNTech,8747814
Peru,2021-07-17,Sinopharm/Beijing,1505902
Peru,2021-07-18,Oxford/AstraZeneca,709657
Peru,2021-07-18,Pfizer/BioNTech,8877573
Peru,2021-07-18,Sinopharm/Beijing,1552356
Peru,2021-07-19,Oxford/AstraZeneca,713750
Peru,2021-07-19,Pfizer/BioNTech,8943708
Peru,2021-07-19,Sinopharm/Beijing,1580495
Peru,2021-07-20,Oxford/AstraZeneca,717441
Peru,2021-07-20,Pfizer/BioNTech,9000872
Peru,2021-07-20,Sinopharm/Beijing,1622949
Peru,2021-07-21,Oxford/AstraZeneca,720724
Peru,2021-07-21,Pfizer/BioNTech,9103265
Peru,2021-07-21,Sinopharm/Beijing,1676379
Peru,2021-07-22,Oxford/AstraZeneca,724693
Peru,2021-07-22,Pfizer/BioNTech,9225633
Peru,2021-07-22,Sinopharm/Beijing,1743936
Peru,2021-07-23,Oxford/AstraZeneca,728578
Peru,2021-07-23,Pfizer/BioNTech,9376815
Peru,2021-07-23,Sinopharm/Beijing,1836566
Peru,2021-07-24,Oxford/AstraZeneca,731515
Peru,2021-07-24,Pfizer/BioNTech,9664609
Peru,2021-07-24,Sinopharm/Beijing,1933162
Peru,2021-07-25,Oxford/AstraZeneca,733250
Peru,2021-07-25,Pfizer/BioNTech,9923781
Peru,2021-07-25,Sinopharm/Beijing,1979772
Peru,2021-07-26,Oxford/AstraZeneca,735879
Peru,2021-07-26,Pfizer/BioNTech,9952318
Peru,2021-07-26,Sinopharm/Beijing,2026630
Peru,2021-07-27,Oxford/AstraZeneca,738894
Peru,2021-07-27,Pfizer/BioNTech,10153150
Peru,2021-07-27,Sinopharm/Beijing,2076550
Peru,2021-07-28,Oxford/AstraZeneca,740768
Peru,2021-07-28,Pfizer/BioNTech,10252436
Peru,2021-07-28,Sinopharm/Beijing,2090833
Peru,2021-07-29,Oxford/AstraZeneca,742679
Peru,2021-07-29,Pfizer/BioNTech,10302644
Peru,2021-07-29,Sinopharm/Beijing,2103663
Peru,2021-07-30,Oxford/AstraZeneca,745300
Peru,2021-07-30,Pfizer/BioNTech,10429050
Peru,2021-07-30,Sinopharm/Beijing,2140291
Peru,2021-07-31,Oxford/AstraZeneca,747230
Peru,2021-07-31,Pfizer/BioNTech,10660601
Peru,2021-07-31,Sinopharm/Beijing,2182152
Peru,2021-08-01,Oxford/AstraZeneca,748081
Peru,2021-08-01,Pfizer/BioNTech,10850683
Peru,2021-08-01,Sinopharm/Beijing,2199906
Peru,2021-08-02,Oxford/AstraZeneca,750042
Peru,2021-08-02,Pfizer/BioNTech,10974690
Peru,2021-08-02,Sinopharm/Beijing,2222635
Peru,2021-08-03,Oxford/AstraZeneca,752498
Peru,2021-08-03,Pfizer/BioNTech,11077756
Peru,2021-08-03,Sinopharm/Beijing,2256809
Peru,2021-08-04,Oxford/AstraZeneca,754641
Peru,2021-08-04,Pfizer/BioNTech,11187080
Peru,2021-08-04,Sinopharm/Beijing,2306557
Peru,2021-08-05,Oxford/AstraZeneca,757264
Peru,2021-08-05,Pfizer/BioNTech,11295729
Peru,2021-08-05,Sinopharm/Beijing,2367194
Peru,2021-08-06,Oxford/AstraZeneca,759738
Peru,2021-08-06,Pfizer/BioNTech,11406397
Peru,2021-08-06,Sinopharm/Beijing,2538529
Peru,2021-08-07,Oxford/AstraZeneca,763032
Peru,2021-08-07,Pfizer/BioNTech,11579993
Peru,2021-08-07,Sinopharm/Beijing,2857700
Peru,2021-08-08,Oxford/AstraZeneca,765567
Peru,2021-08-08,Pfizer/BioNTech,11738498
Peru,2021-08-08,Sinopharm/Beijing,3058387
Peru,2021-08-09,Oxford/AstraZeneca,768356
Peru,2021-08-09,Pfizer/BioNTech,11783766
Peru,2021-08-09,Sinopharm/Beijing,3116619
Peru,2021-08-10,Oxford/AstraZeneca,775651
Peru,2021-08-10,Pfizer/BioNTech,11832687
Peru,2021-08-10,Sinopharm/Beijing,3184324
Peru,2021-08-11,Oxford/AstraZeneca,781469
Peru,2021-08-11,Pfizer/BioNTech,11889944
Peru,2021-08-11,Sinopharm/Beijing,3240682
Peru,2021-08-12,Oxford/AstraZeneca,786492
Peru,2021-08-12,Pfizer/BioNTech,11941305
Peru,2021-08-12,Sinopharm/Beijing,3301822
Peru,2021-08-13,Oxford/AstraZeneca,791648
Peru,2021-08-13,Pfizer/BioNTech,11983398
Peru,2021-08-13,Sinopharm/Beijing,3371931
Peru,2021-08-14,Oxford/AstraZeneca,796139
Peru,2021-08-14,Pfizer/BioNTech,12139907
Peru,2021-08-14,Sinopharm/Beijing,3444865
Peru,2021-08-15,Oxford/AstraZeneca,797798
Peru,2021-08-15,Pfizer/BioNTech,12294956
Peru,2021-08-15,Sinopharm/Beijing,3484620
Peru,2021-08-16,Oxford/AstraZeneca,802689
Peru,2021-08-16,Pfizer/BioNTech,12327709
Peru,2021-08-16,Sinopharm/Beijing,3527052
Peru,2021-08-17,Oxford/AstraZeneca,808925
Peru,2021-08-17,Pfizer/BioNTech,12352243
Peru,2021-08-17,Sinopharm/Beijing,3597086
Peru,2021-08-18,Oxford/AstraZeneca,815964
Peru,2021-08-18,Pfizer/BioNTech,12371155
Peru,2021-08-18,Sinopharm/Beijing,3660441
Peru,2021-08-19,Oxford/AstraZeneca,821258
Peru,2021-08-19,Pfizer/BioNTech,12391776
Peru,2021-08-19,Sinopharm/Beijing,3736458
Peru,2021-08-20,Oxford/AstraZeneca,828878
Peru,2021-08-20,Pfizer/BioNTech,12427573
Peru,2021-08-20,Sinopharm/Beijing,3843805
Peru,2021-08-21,Oxford/AstraZeneca,837686
Peru,2021-08-21,Pfizer/BioNTech,12548827
Peru,2021-08-21,Sinopharm/Beijing,4030154
Peru,2021-08-22,Oxford/AstraZeneca,847385
Peru,2021-08-22,Pfizer/BioNTech,12631195
Peru,2021-08-22,Sinopharm/Beijing,4169396
Peru,2021-08-23,Oxford/AstraZeneca,855350
Peru,2021-08-23,Pfizer/BioNTech,12664912
Peru,2021-08-23,Sinopharm/Beijing,4208469
