location,date,vaccine,total_vaccinations
Sweden,2021-07-30,Moderna,1161990
Sweden,2021-07-30,Oxford/AstraZeneca,1329055
Sweden,2021-07-30,Pfizer/BioNTech,8238386
Sweden,2021-08-06,Moderna,1229494
Sweden,2021-08-06,Oxford/AstraZeneca,1330093
Sweden,2021-08-06,Pfizer/BioNTech,8549109
Sweden,2021-08-13,Moderna,1301338
Sweden,2021-08-13,Oxford/AstraZeneca,1330987
Sweden,2021-08-13,Pfizer/BioNTech,8885538
Sweden,2021-08-20,Moderna,1384145
Sweden,2021-08-20,Oxford/AstraZeneca,1331965
Sweden,2021-08-20,Pfizer/BioNTech,9277056
Sweden,2021-08-27,Moderna,1460394
Sweden,2021-08-27,Oxford/AstraZeneca,1332664
Sweden,2021-08-27,Pfizer/BioNTech,9642150
Sweden,2021-09-03,Moderna,1537322
Sweden,2021-09-03,Oxford/AstraZeneca,1332987
Sweden,2021-09-03,Pfizer/BioNTech,9907152
Sweden,2021-09-10,Moderna,1600565
Sweden,2021-09-10,Oxford/AstraZeneca,1332987
Sweden,2021-09-10,Pfizer/BioNTech,10088504
Sweden,2021-09-17,Moderna,1661123
Sweden,2021-09-17,Oxford/AstraZeneca,1332987
Sweden,2021-09-17,Pfizer/BioNTech,10216975
Sweden,2021-09-24,Moderna,1706550
Sweden,2021-09-24,Oxford/AstraZeneca,1332987
Sweden,2021-09-24,Pfizer/BioNTech,10309843
Sweden,2021-10-01,Moderna,1743351
Sweden,2021-10-01,Oxford/AstraZeneca,1332987
Sweden,2021-10-01,Pfizer/BioNTech,10390721
Sweden,2021-10-08,Moderna,1768905
Sweden,2021-10-08,Oxford/AstraZeneca,1332987
Sweden,2021-10-08,Pfizer/BioNTech,10475729
Sweden,2021-10-15,Moderna,1791104
Sweden,2021-10-15,Oxford/AstraZeneca,1332987
Sweden,2021-10-15,Pfizer/BioNTech,10590997
Sweden,2021-10-22,Moderna,1815456
Sweden,2021-10-22,Oxford/AstraZeneca,1332987
Sweden,2021-10-22,Pfizer/BioNTech,10689814
Sweden,2021-10-29,Moderna,1838044
Sweden,2021-10-29,Oxford/AstraZeneca,1332987
Sweden,2021-10-29,Pfizer/BioNTech,10803820
Sweden,2021-11-05,Moderna,1858381
Sweden,2021-11-05,Oxford/AstraZeneca,1333017
Sweden,2021-11-05,Pfizer/BioNTech,10897446
Sweden,2021-11-12,Moderna,1898134
Sweden,2021-11-12,Oxford/AstraZeneca,1333017
Sweden,2021-11-12,Pfizer/BioNTech,11102474
Sweden,2021-11-19,Moderna,1946105
Sweden,2021-11-19,Oxford/AstraZeneca,1333017
Sweden,2021-11-19,Pfizer/BioNTech,11354714
Sweden,2021-11-26,Moderna,1962125
Sweden,2021-11-26,Oxford/AstraZeneca,1333017
Sweden,2021-11-26,Pfizer/BioNTech,11428487
