location,date,vaccine,total_vaccinations
Slovakia,2021-11-05,Johnson&Johnson,105222
Slovakia,2021-11-05,Moderna,498384
Slovakia,2021-11-05,Oxford/AstraZeneca,841917
Slovakia,2021-11-05,Pfizer/BioNTech,3351989
Slovakia,2021-11-12,Johnson&Johnson,115118
Slovakia,2021-11-12,Moderna,507812
Slovakia,2021-11-12,Pfizer/BioNTech,3449846
Slovakia,2021-11-16,Johnson&Johnson,115354
Slovakia,2021-11-16,Moderna,509013
Slovakia,2021-11-16,Pfizer/BioNTech,3462601
