location,date,vaccine,total_vaccinations
Chile,2021-02-17,Pfizer/BioNTech,113481.0
Chile,2021-02-17,Sinovac,2487324.0
Chile,2021-02-18,Pfizer/BioNTech,113484.0
Chile,2021-02-18,Sinovac,2642591.0
Chile,2021-02-19,Pfizer/BioNTech,113484.0
Chile,2021-02-19,Sinovac,2784723.0
Chile,2021-02-20,Pfizer/BioNTech,113486.0
Chile,2021-02-20,Sinovac,2794363.0
Chile,2021-02-21,Pfizer/BioNTech,113486.0
Chile,2021-02-21,Sinovac,2795525.0
Chile,2021-02-22,Pfizer/BioNTech,125578.0
Chile,2021-02-22,Sinovac,2891563.0
Chile,2021-02-23,Pfizer/BioNTech,150422.0
Chile,2021-02-23,Sinovac,2960960.0
Chile,2021-02-24,Pfizer/BioNTech,178941.0
Chile,2021-02-24,Sinovac,3018716.0
Chile,2021-02-25,Pfizer/BioNTech,212659.0
Chile,2021-02-25,Sinovac,3071080.0
Chile,2021-02-26,Pfizer/BioNTech,242390.0
Chile,2021-02-26,Sinovac,3119747.0
Chile,2021-02-27,Pfizer/BioNTech,248715.0
Chile,2021-02-27,Sinovac,3123469.0
Chile,2021-02-28,Pfizer/BioNTech,248717.0
Chile,2021-02-28,Sinovac,3123822.0
Chile,2021-03-01,Pfizer/BioNTech,263621.0
Chile,2021-03-01,Sinovac,3246480.0
Chile,2021-03-02,Pfizer/BioNTech,294544.0
Chile,2021-03-02,Sinovac,3386935.0
Chile,2021-03-03,Pfizer/BioNTech,313111.0
Chile,2021-03-03,Sinovac,3680310.0
Chile,2021-03-04,Pfizer/BioNTech,322221.0
Chile,2021-03-04,Sinovac,3981807.0
Chile,2021-03-05,Pfizer/BioNTech,327977.0
Chile,2021-03-05,Sinovac,4273958.0
Chile,2021-03-06,Pfizer/BioNTech,328321.0
Chile,2021-03-06,Sinovac,4307397.0
Chile,2021-03-07,Pfizer/BioNTech,328427.0
Chile,2021-03-07,Sinovac,4315255.0
Chile,2021-03-08,Pfizer/BioNTech,341026.0
Chile,2021-03-08,Sinovac,4653352.0
Chile,2021-03-09,Pfizer/BioNTech,378609.0
Chile,2021-03-09,Sinovac,4992374.0
Chile,2021-03-10,Pfizer/BioNTech,420221.0
Chile,2021-03-10,Sinovac,5352170.0
Chile,2021-03-11,Pfizer/BioNTech,465963.0
Chile,2021-03-11,Sinovac,5723558.0
Chile,2021-03-12,Pfizer/BioNTech,483377.0
Chile,2021-03-12,Sinovac,6080583.0
Chile,2021-03-13,Pfizer/BioNTech,483930.0
Chile,2021-03-13,Sinovac,6130487.0
Chile,2021-03-14,Pfizer/BioNTech,483930.0
Chile,2021-03-14,Sinovac,6137074.0
Chile,2021-03-15,Pfizer/BioNTech,507852.0
Chile,2021-03-15,Sinovac,6543498.0
Chile,2021-03-16,Pfizer/BioNTech,561400.0
Chile,2021-03-16,Sinovac,6900258.0
Chile,2021-03-17,Pfizer/BioNTech,616944.0
Chile,2021-03-17,Sinovac,7212052.0
Chile,2021-03-18,Pfizer/BioNTech,666544.0
Chile,2021-03-18,Sinovac,7497451.0
Chile,2021-03-19,Pfizer/BioNTech,689717.0
Chile,2021-03-19,Sinovac,7768822.0
Chile,2021-03-20,Pfizer/BioNTech,691637.0
Chile,2021-03-20,Sinovac,7801099.0
Chile,2021-03-21,Pfizer/BioNTech,691647.0
Chile,2021-03-21,Sinovac,7805113.0
Chile,2021-03-22,Pfizer/BioNTech,727745.0
Chile,2021-03-22,Sinovac,8037799.0
Chile,2021-03-23,Pfizer/BioNTech,787681.0
Chile,2021-03-23,Sinovac,8218784.0
Chile,2021-03-24,Pfizer/BioNTech,840584.0
Chile,2021-03-24,Sinovac,8384987.0
Chile,2021-03-25,Pfizer/BioNTech,895182.0
Chile,2021-03-25,Sinovac,8543099.0
Chile,2021-03-26,Pfizer/BioNTech,933621.0
Chile,2021-03-26,Sinovac,8722377.0
Chile,2021-03-27,Pfizer/BioNTech,935656.0
Chile,2021-03-27,Sinovac,8736035.0
Chile,2021-03-28,Pfizer/BioNTech,935656.0
Chile,2021-03-28,Sinovac,8737427.0
Chile,2021-03-29,Pfizer/BioNTech,957709.0
Chile,2021-03-29,Sinovac,8982165.0
Chile,2021-03-30,Pfizer/BioNTech,1015207.0
Chile,2021-03-30,Sinovac,9203371.0
Chile,2021-03-31,Pfizer/BioNTech,1061384.0
Chile,2021-03-31,Sinovac,9437550.0
Chile,2021-04-01,Pfizer/BioNTech,1085175.0
Chile,2021-04-01,Sinovac,9717129.0
Chile,2021-04-02,Pfizer/BioNTech,1085401.0
Chile,2021-04-02,Sinovac,9723943.0
Chile,2021-04-03,Pfizer/BioNTech,1085594.0
Chile,2021-04-03,Sinovac,9726979.0
Chile,2021-04-04,Pfizer/BioNTech,1085597.0
Chile,2021-04-04,Sinovac,9728098.0
Chile,2021-04-05,Pfizer/BioNTech,1116756.0
Chile,2021-04-05,Sinovac,9981777.0
Chile,2021-04-06,Pfizer/BioNTech,1199568.0
Chile,2021-04-06,Sinovac,10138813.0
Chile,2021-04-07,Pfizer/BioNTech,1288871.0
Chile,2021-04-07,Sinovac,10282843.0
Chile,2021-04-08,Pfizer/BioNTech,1367156.0
Chile,2021-04-08,Sinovac,10444132.0
Chile,2021-04-09,Pfizer/BioNTech,1416416.0
Chile,2021-04-09,Sinovac,10613858.0
Chile,2021-04-10,Pfizer/BioNTech,1424245.0
Chile,2021-04-10,Sinovac,10632059.0
Chile,2021-04-11,Pfizer/BioNTech,1424751.0
Chile,2021-04-11,Sinovac,10634006.0
Chile,2021-04-12,Pfizer/BioNTech,1489553.0
Chile,2021-04-12,Sinovac,10806246.0
Chile,2021-04-13,Pfizer/BioNTech,1577795.0
Chile,2021-04-13,Sinovac,10953363.0
Chile,2021-04-14,Pfizer/BioNTech,1667332.0
Chile,2021-04-14,Sinovac,11093363.0
Chile,2021-04-15,Pfizer/BioNTech,1735361.0
Chile,2021-04-15,Sinovac,11232542.0
Chile,2021-04-16,Pfizer/BioNTech,1786118.0
Chile,2021-04-16,Sinovac,11376009.0
Chile,2021-04-17,Pfizer/BioNTech,1792045.0
Chile,2021-04-17,Sinovac,11392370.0
Chile,2021-04-18,Pfizer/BioNTech,1792722.0
Chile,2021-04-18,Sinovac,11394331.0
Chile,2021-04-19,Pfizer/BioNTech,1816788.0
Chile,2021-04-19,Sinovac,11565243.0
Chile,2021-04-20,Pfizer/BioNTech,1861265.0
Chile,2021-04-20,Sinovac,11710130.0
Chile,2021-04-21,Pfizer/BioNTech,1907340.0
Chile,2021-04-21,Sinovac,11841674.0
Chile,2021-04-22,Pfizer/BioNTech,1954463.0
Chile,2021-04-22,Sinovac,11995294.0
Chile,2021-04-23,Pfizer/BioNTech,1983451.0
Chile,2021-04-23,Sinovac,12149952.0
Chile,2021-04-24,Pfizer/BioNTech,1985848.0
Chile,2021-04-24,Sinovac,12165241.0
Chile,2021-04-25,Pfizer/BioNTech,1985849.0
Chile,2021-04-25,Sinovac,12166283.0
Chile,2021-04-26,Pfizer/BioNTech,2031225.0
Chile,2021-04-26,Sinovac,12317628.0
Chile,2021-04-27,Pfizer/BioNTech,2095113.0
Chile,2021-04-27,Sinovac,12425296.0
Chile,2021-04-28,Oxford/AstraZeneca,3607.0
Chile,2021-04-28,Pfizer/BioNTech,2149995.0
Chile,2021-04-28,Sinovac,12535952.0
Chile,2021-04-29,Oxford/AstraZeneca,10150.0
Chile,2021-04-29,Pfizer/BioNTech,2182564.0
Chile,2021-04-29,Sinovac,12652259.0
Chile,2021-04-30,Oxford/AstraZeneca,23877.0
Chile,2021-04-30,Pfizer/BioNTech,2213616.0
Chile,2021-04-30,Sinovac,12695354.0
Chile,2021-05-01,Oxford/AstraZeneca,24163.0
Chile,2021-05-01,Pfizer/BioNTech,2214793.0
Chile,2021-05-01,Sinovac,12696191.0
Chile,2021-05-02,Oxford/AstraZeneca,24345.0
Chile,2021-05-02,Pfizer/BioNTech,2215185.0
Chile,2021-05-02,Sinovac,12697083.0
Chile,2021-05-03,Oxford/AstraZeneca,44442.0
Chile,2021-05-03,Pfizer/BioNTech,2239095.0
Chile,2021-05-03,Sinovac,12804961.0
Chile,2021-05-04,Oxford/AstraZeneca,61216.0
Chile,2021-05-04,Pfizer/BioNTech,2285264.0
Chile,2021-05-04,Sinovac,12911725.0
Chile,2021-05-05,Oxford/AstraZeneca,71043.0
Chile,2021-05-05,Pfizer/BioNTech,2333820.0
Chile,2021-05-05,Sinovac,13028507.0
Chile,2021-05-06,Oxford/AstraZeneca,78259.0
Chile,2021-05-06,Pfizer/BioNTech,2374717.0
Chile,2021-05-06,Sinovac,13138683.0
Chile,2021-05-07,Oxford/AstraZeneca,82407.0
Chile,2021-05-07,Pfizer/BioNTech,2408728.0
Chile,2021-05-07,Sinovac,13248509.0
Chile,2021-05-08,Oxford/AstraZeneca,83077.0
Chile,2021-05-08,Pfizer/BioNTech,2414467.0
Chile,2021-05-08,Sinovac,13267694.0
Chile,2021-05-09,Oxford/AstraZeneca,83147.0
Chile,2021-05-09,Pfizer/BioNTech,2414532.0
Chile,2021-05-09,Sinovac,13268964.0
Chile,2021-05-10,Oxford/AstraZeneca,86102.0
Chile,2021-05-10,Pfizer/BioNTech,2454040.0
Chile,2021-05-10,Sinovac,13400230.0
Chile,2021-05-11,Oxford/AstraZeneca,88081.0
Chile,2021-05-11,Pfizer/BioNTech,2520218.0
Chile,2021-05-11,Sinovac,13524856.0
Chile,2021-05-12,Oxford/AstraZeneca,89749.0
Chile,2021-05-12,Pfizer/BioNTech,2579713.0
Chile,2021-05-12,Sinovac,13647066.0
Chile,2021-05-13,Oxford/AstraZeneca,90301.0
Chile,2021-05-13,Pfizer/BioNTech,2627651.0
Chile,2021-05-13,Sinovac,13756273.0
Chile,2021-05-14,Oxford/AstraZeneca,90543.0
Chile,2021-05-14,Pfizer/BioNTech,2672589.0
Chile,2021-05-14,Sinovac,13870589.0
Chile,2021-05-15,Oxford/AstraZeneca,90583.0
Chile,2021-05-15,Pfizer/BioNTech,2672883.0
Chile,2021-05-15,Sinovac,13871713.0
Chile,2021-05-16,Oxford/AstraZeneca,90583.0
Chile,2021-05-16,Pfizer/BioNTech,2672963.0
Chile,2021-05-16,Sinovac,13872069.0
Chile,2021-05-17,Oxford/AstraZeneca,90878.0
Chile,2021-05-17,Pfizer/BioNTech,2726360.0
Chile,2021-05-17,Sinovac,13990051.0
Chile,2021-05-18,Oxford/AstraZeneca,92308.0
Chile,2021-05-18,Pfizer/BioNTech,2805032.0
Chile,2021-05-18,Sinovac,14093755.0
Chile,2021-05-19,Oxford/AstraZeneca,98826.0
Chile,2021-05-19,Pfizer/BioNTech,2884607.0
Chile,2021-05-19,Sinovac,14174680.0
Chile,2021-05-20,Oxford/AstraZeneca,105544.0
Chile,2021-05-20,Pfizer/BioNTech,2955611.0
Chile,2021-05-20,Sinovac,14288810.0
Chile,2021-05-21,Oxford/AstraZeneca,105615.0
Chile,2021-05-21,Pfizer/BioNTech,2962663.0
Chile,2021-05-21,Sinovac,14291353.0
Chile,2021-05-22,Oxford/AstraZeneca,106108.0
Chile,2021-05-22,Pfizer/BioNTech,2975264.0
Chile,2021-05-22,Sinovac,14311372.0
Chile,2021-05-23,Oxford/AstraZeneca,106128.0
Chile,2021-05-23,Pfizer/BioNTech,2976394.0
Chile,2021-05-23,Sinovac,14314508.0
Chile,2021-05-24,Oxford/AstraZeneca,118538.0
Chile,2021-05-24,Pfizer/BioNTech,3050674.0
Chile,2021-05-24,Sinovac,14464816.0
Chile,2021-05-25,Oxford/AstraZeneca,136113.0
Chile,2021-05-25,Pfizer/BioNTech,3162168.0
Chile,2021-05-25,Sinovac,14582543.0
Chile,2021-05-26,Oxford/AstraZeneca,161505.0
Chile,2021-05-26,Pfizer/BioNTech,3236378.0
Chile,2021-05-26,Sinovac,14711993.0
Chile,2021-05-27,Oxford/AstraZeneca,195436.0
Chile,2021-05-27,Pfizer/BioNTech,3293126.0
Chile,2021-05-27,Sinovac,14824543.0
Chile,2021-05-28,Oxford/AstraZeneca,227537.0
Chile,2021-05-28,Pfizer/BioNTech,3341192.0
Chile,2021-05-28,Sinovac,14930727.0
Chile,2021-05-29,Oxford/AstraZeneca,235981.0
Chile,2021-05-29,Pfizer/BioNTech,3353455.0
Chile,2021-05-29,Sinovac,14957402.0
Chile,2021-05-30,Oxford/AstraZeneca,237375.0
Chile,2021-05-30,Pfizer/BioNTech,3355016.0
Chile,2021-05-30,Sinovac,14964541.0
Chile,2021-05-31,CanSino,74.0
Chile,2021-05-31,Oxford/AstraZeneca,281173.0
Chile,2021-05-31,Pfizer/BioNTech,3423162.0
Chile,2021-05-31,Sinovac,15068219.0
Chile,2021-06-01,CanSino,10459.0
Chile,2021-06-01,Oxford/AstraZeneca,326582.0
Chile,2021-06-01,Pfizer/BioNTech,3526495.0
Chile,2021-06-01,Sinovac,15130499.0
Chile,2021-06-02,CanSino,33778.0
Chile,2021-06-02,Oxford/AstraZeneca,359065.0
Chile,2021-06-02,Pfizer/BioNTech,3606590.0
Chile,2021-06-02,Sinovac,15198825.0
Chile,2021-06-03,CanSino,73397.0
Chile,2021-06-03,Oxford/AstraZeneca,361409.0
Chile,2021-06-03,Pfizer/BioNTech,3654163.0
Chile,2021-06-03,Sinovac,15273101.0
Chile,2021-06-04,CanSino,107763.0
Chile,2021-06-04,Oxford/AstraZeneca,362963.0
Chile,2021-06-04,Pfizer/BioNTech,3678685.0
Chile,2021-06-04,Sinovac,15357878.0
Chile,2021-06-05,CanSino,117672.0
Chile,2021-06-05,Oxford/AstraZeneca,363273.0
Chile,2021-06-05,Pfizer/BioNTech,3683801.0
Chile,2021-06-05,Sinovac,15380268.0
Chile,2021-06-06,CanSino,119462.0
Chile,2021-06-06,Oxford/AstraZeneca,363303.0
Chile,2021-06-06,Pfizer/BioNTech,3684393.0
Chile,2021-06-06,Sinovac,15382855.0
Chile,2021-06-07,CanSino,146929.0
Chile,2021-06-07,Oxford/AstraZeneca,365259.0
Chile,2021-06-07,Pfizer/BioNTech,3696136.0
Chile,2021-06-07,Sinovac,15523135.0
Chile,2021-06-08,CanSino,167008.0
Chile,2021-06-08,Oxford/AstraZeneca,366943.0
Chile,2021-06-08,Pfizer/BioNTech,3709781.0
Chile,2021-06-08,Sinovac,15672519.0
Chile,2021-06-09,CanSino,183737.0
Chile,2021-06-09,Oxford/AstraZeneca,368914.0
Chile,2021-06-09,Pfizer/BioNTech,3722066.0
Chile,2021-06-09,Sinovac,15835228.0
Chile,2021-06-10,CanSino,196894.0
Chile,2021-06-10,Oxford/AstraZeneca,370202.0
Chile,2021-06-10,Pfizer/BioNTech,3736027.0
Chile,2021-06-10,Sinovac,16009951.0
Chile,2021-06-11,CanSino,200939.0
Chile,2021-06-11,Oxford/AstraZeneca,371437.0
Chile,2021-06-11,Pfizer/BioNTech,3752921.0
Chile,2021-06-11,Sinovac,16166787.0
Chile,2021-06-12,CanSino,201332.0
Chile,2021-06-12,Oxford/AstraZeneca,371765.0
Chile,2021-06-12,Pfizer/BioNTech,3755735.0
Chile,2021-06-12,Sinovac,16195763.0
Chile,2021-06-13,CanSino,201381.0
Chile,2021-06-13,Oxford/AstraZeneca,371780.0
Chile,2021-06-13,Pfizer/BioNTech,3756280.0
Chile,2021-06-13,Sinovac,16197221.0
Chile,2021-06-14,CanSino,205558.0
Chile,2021-06-14,Oxford/AstraZeneca,372953.0
Chile,2021-06-14,Pfizer/BioNTech,3788335.0
Chile,2021-06-14,Sinovac,16381527.0
Chile,2021-06-15,CanSino,209238.0
Chile,2021-06-15,Oxford/AstraZeneca,373772.0
Chile,2021-06-15,Pfizer/BioNTech,3841569.0
Chile,2021-06-15,Sinovac,16534573.0
Chile,2021-06-16,CanSino,213192.0
Chile,2021-06-16,Oxford/AstraZeneca,374635.0
Chile,2021-06-16,Pfizer/BioNTech,3913251.0
Chile,2021-06-16,Sinovac,16685016.0
Chile,2021-06-17,CanSino,216234.0
Chile,2021-06-17,Oxford/AstraZeneca,375416.0
Chile,2021-06-17,Pfizer/BioNTech,3979998.0
Chile,2021-06-17,Sinovac,16798468.0
Chile,2021-06-18,CanSino,218610.0
Chile,2021-06-18,Oxford/AstraZeneca,376262.0
Chile,2021-06-18,Pfizer/BioNTech,4017608.0
Chile,2021-06-18,Sinovac,16864917.0
Chile,2021-06-19,CanSino,218888.0
Chile,2021-06-19,Oxford/AstraZeneca,376406.0
Chile,2021-06-19,Pfizer/BioNTech,4029113.0
Chile,2021-06-19,Sinovac,16889714.0
Chile,2021-06-20,CanSino,218900.0
Chile,2021-06-20,Oxford/AstraZeneca,376416.0
Chile,2021-06-20,Pfizer/BioNTech,4030344.0
Chile,2021-06-20,Sinovac,16892415.0
Chile,2021-06-21,CanSino,218978.0
Chile,2021-06-21,Oxford/AstraZeneca,376538.0
Chile,2021-06-21,Pfizer/BioNTech,4040056.0
Chile,2021-06-21,Sinovac,16902233.0
Chile,2021-06-22,CanSino,222740.0
Chile,2021-06-22,Oxford/AstraZeneca,378367.0
Chile,2021-06-22,Pfizer/BioNTech,4203193.0
Chile,2021-06-22,Sinovac,17042381.0
Chile,2021-06-23,CanSino,235157.0
Chile,2021-06-23,Oxford/AstraZeneca,380635.0
Chile,2021-06-23,Pfizer/BioNTech,4318629.0
Chile,2021-06-23,Sinovac,17163906.0
Chile,2021-06-24,CanSino,298728.0
Chile,2021-06-24,Oxford/AstraZeneca,384094.0
Chile,2021-06-24,Pfizer/BioNTech,4404798.0
Chile,2021-06-24,Sinovac,17263928.0
Chile,2021-06-25,CanSino,348824.0
Chile,2021-06-25,Oxford/AstraZeneca,388153.0
Chile,2021-06-25,Pfizer/BioNTech,4477556.0
Chile,2021-06-25,Sinovac,17348222.0
Chile,2021-06-26,CanSino,358897.0
Chile,2021-06-26,Oxford/AstraZeneca,389394.0
Chile,2021-06-26,Pfizer/BioNTech,4498541.0
Chile,2021-06-26,Sinovac,17368811.0
Chile,2021-06-27,CanSino,360152.0
Chile,2021-06-27,Oxford/AstraZeneca,389485.0
Chile,2021-06-27,Pfizer/BioNTech,4500784.0
Chile,2021-06-27,Sinovac,17370888.0
Chile,2021-06-28,CanSino,361378.0
Chile,2021-06-28,Oxford/AstraZeneca,389651.0
Chile,2021-06-28,Pfizer/BioNTech,4503480.0
Chile,2021-06-28,Sinovac,17372406.0
Chile,2021-06-29,CanSino,393279.0
Chile,2021-06-29,Oxford/AstraZeneca,395466.0
Chile,2021-06-29,Pfizer/BioNTech,4637141.0
Chile,2021-06-29,Sinovac,17450384.0
Chile,2021-06-30,CanSino,416184.0
Chile,2021-06-30,Oxford/AstraZeneca,399734.0
Chile,2021-06-30,Pfizer/BioNTech,4769268.0
Chile,2021-06-30,Sinovac,17496033.0
Chile,2021-07-01,CanSino,430193.0
Chile,2021-07-01,Oxford/AstraZeneca,402785.0
Chile,2021-07-01,Pfizer/BioNTech,4904422.0
Chile,2021-07-01,Sinovac,17526584.0
Chile,2021-07-02,CanSino,441667.0
Chile,2021-07-02,Oxford/AstraZeneca,405372.0
Chile,2021-07-02,Pfizer/BioNTech,5002256.0
Chile,2021-07-02,Sinovac,17556444.0
Chile,2021-07-03,CanSino,445098.0
Chile,2021-07-03,Oxford/AstraZeneca,405964.0
Chile,2021-07-03,Pfizer/BioNTech,5025558.0
Chile,2021-07-03,Sinovac,17567096.0
Chile,2021-07-04,CanSino,445499.0
Chile,2021-07-04,Oxford/AstraZeneca,406032.0
Chile,2021-07-04,Pfizer/BioNTech,5028553.0
Chile,2021-07-04,Sinovac,17568140.0
Chile,2021-07-05,CanSino,455905.0
Chile,2021-07-05,Oxford/AstraZeneca,409887.0
Chile,2021-07-05,Pfizer/BioNTech,5121966.0
Chile,2021-07-05,Sinovac,17615290.0
Chile,2021-07-06,CanSino,463495.0
Chile,2021-07-06,Oxford/AstraZeneca,413495.0
Chile,2021-07-06,Pfizer/BioNTech,5191286.0
Chile,2021-07-06,Sinovac,17664942.0
Chile,2021-07-07,CanSino,468293.0
Chile,2021-07-07,Oxford/AstraZeneca,416559.0
Chile,2021-07-07,Pfizer/BioNTech,5285013.0
Chile,2021-07-07,Sinovac,17725476.0
Chile,2021-07-08,CanSino,472159.0
Chile,2021-07-08,Oxford/AstraZeneca,418790.0
Chile,2021-07-08,Pfizer/BioNTech,5361326.0
Chile,2021-07-08,Sinovac,17799715.0
Chile,2021-07-09,CanSino,476077.0
Chile,2021-07-09,Oxford/AstraZeneca,421130.0
Chile,2021-07-09,Pfizer/BioNTech,5430099.0
Chile,2021-07-09,Sinovac,17864167.0
Chile,2021-07-10,CanSino,477651.0
Chile,2021-07-10,Oxford/AstraZeneca,422151.0
Chile,2021-07-10,Pfizer/BioNTech,5455141.0
Chile,2021-07-10,Sinovac,17879939.0
Chile,2021-07-11,CanSino,477822.0
Chile,2021-07-11,Oxford/AstraZeneca,422231.0
Chile,2021-07-11,Pfizer/BioNTech,5458392.0
Chile,2021-07-11,Sinovac,17881543.0
Chile,2021-07-12,CanSino,481910.0
Chile,2021-07-12,Oxford/AstraZeneca,424897.0
Chile,2021-07-12,Pfizer/BioNTech,5545186.0
Chile,2021-07-12,Sinovac,17967726.0
Chile,2021-07-13,CanSino,484743.0
Chile,2021-07-13,Oxford/AstraZeneca,426748.0
Chile,2021-07-13,Pfizer/BioNTech,5648443.0
Chile,2021-07-13,Sinovac,18043735.0
Chile,2021-07-14,CanSino,487462.0
Chile,2021-07-14,Oxford/AstraZeneca,428301.0
Chile,2021-07-14,Pfizer/BioNTech,5723215.0
Chile,2021-07-14,Sinovac,18127525.0
Chile,2021-07-15,CanSino,492768.0
Chile,2021-07-15,Oxford/AstraZeneca,431523.0
Chile,2021-07-15,Pfizer/BioNTech,5790149.0
Chile,2021-07-15,Sinovac,18219369.0
Chile,2021-07-16,CanSino,492865.0
Chile,2021-07-16,Oxford/AstraZeneca,431633.0
Chile,2021-07-16,Pfizer/BioNTech,5792604.0
Chile,2021-07-16,Sinovac,18221528.0
Chile,2021-07-17,CanSino,493334.0
Chile,2021-07-17,Oxford/AstraZeneca,431956.0
Chile,2021-07-17,Pfizer/BioNTech,5801838.0
Chile,2021-07-17,Sinovac,18235383.0
Chile,2021-07-18,CanSino,493436.0
Chile,2021-07-18,Oxford/AstraZeneca,431956.0
Chile,2021-07-18,Pfizer/BioNTech,5802709.0
Chile,2021-07-18,Sinovac,18236644.0
Chile,2021-07-19,CanSino,496071.0
Chile,2021-07-19,Oxford/AstraZeneca,433855.0
Chile,2021-07-19,Pfizer/BioNTech,5861659.0
Chile,2021-07-19,Sinovac,18296498.0
Chile,2021-07-20,CanSino,497806.0
Chile,2021-07-20,Oxford/AstraZeneca,435820.0
Chile,2021-07-20,Pfizer/BioNTech,5941430.0
Chile,2021-07-20,Sinovac,18347417.0
Chile,2021-07-21,CanSino,499208.0
Chile,2021-07-21,Oxford/AstraZeneca,438271.0
Chile,2021-07-21,Pfizer/BioNTech,6001521.0
Chile,2021-07-21,Sinovac,18388312.0
Chile,2021-07-22,CanSino,500801.0
Chile,2021-07-22,Oxford/AstraZeneca,440808.0
Chile,2021-07-22,Pfizer/BioNTech,6046690.0
Chile,2021-07-22,Sinovac,18417402.0
Chile,2021-07-23,CanSino,502031.0
Chile,2021-07-23,Oxford/AstraZeneca,444796.0
Chile,2021-07-23,Pfizer/BioNTech,6135710.0
Chile,2021-07-23,Sinovac,18439251.0
Chile,2021-07-24,CanSino,503457.0
Chile,2021-07-24,Oxford/AstraZeneca,446066.0
Chile,2021-07-24,Pfizer/BioNTech,6150761.0
Chile,2021-07-24,Sinovac,18456114.0
Chile,2021-07-25,CanSino,503499.0
Chile,2021-07-25,Oxford/AstraZeneca,446099.0
Chile,2021-07-25,Pfizer/BioNTech,6152000.0
Chile,2021-07-25,Sinovac,18457763.0
Chile,2021-07-26,CanSino,504449.0
Chile,2021-07-26,Oxford/AstraZeneca,449396.0
Chile,2021-07-26,Pfizer/BioNTech,6190739.0
Chile,2021-07-26,Sinovac,18471556.0
