location,date,vaccine,total_vaccinations
Finland,2021-09-17,Oxford/AstraZeneca,553231
Finland,2021-09-17,Pfizer/BioNTech,5760461
Finland,2021-09-24,Johnson&Johnson,0
Finland,2021-09-24,Moderna,808313
Finland,2021-09-24,Oxford/AstraZeneca,553277
Finland,2021-09-24,Pfizer/BioNTech,5862023
Finland,2021-10-01,Johnson&Johnson,0
Finland,2021-10-01,Moderna,831251
Finland,2021-10-01,Oxford/AstraZeneca,553306
Finland,2021-10-01,Pfizer/BioNTech,5959628
Finland,2021-10-08,Johnson&Johnson,0
Finland,2021-10-08,Moderna,849066
Finland,2021-10-08,Oxford/AstraZeneca,553340
Finland,2021-10-08,Pfizer/BioNTech,6040159
Finland,2021-10-15,Johnson&Johnson,0
Finland,2021-10-15,Moderna,862134
Finland,2021-10-15,Oxford/AstraZeneca,553372
Finland,2021-10-15,Pfizer/BioNTech,6118714
Finland,2021-10-22,Johnson&Johnson,0
Finland,2021-10-22,Moderna,874936
Finland,2021-10-22,Oxford/AstraZeneca,553417
Finland,2021-10-22,Pfizer/BioNTech,6190313
Finland,2021-10-29,Johnson&Johnson,0
Finland,2021-10-29,Moderna,888786
Finland,2021-10-29,Oxford/AstraZeneca,553431
Finland,2021-10-29,Pfizer/BioNTech,6259906
Finland,2021-11-05,Johnson&Johnson,0
Finland,2021-11-05,Moderna,897322
Finland,2021-11-05,Oxford/AstraZeneca,553460
Finland,2021-11-05,Pfizer/BioNTech,6312207
Finland,2021-11-12,Johnson&Johnson,0
Finland,2021-11-12,Moderna,904755
Finland,2021-11-12,Oxford/AstraZeneca,553475
Finland,2021-11-12,Pfizer/BioNTech,6367109
Finland,2021-11-16,Johnson&Johnson,0
Finland,2021-11-16,Moderna,904758
Finland,2021-11-16,Oxford/AstraZeneca,553475
Finland,2021-11-16,Pfizer/BioNTech,6367141
