location,date,vaccine,total_vaccinations
Hong Kong,2021-06-29,Pfizer/BioNTech,2118809
Hong Kong,2021-06-29,Sinovac,1550284
Hong Kong,2021-06-30,Pfizer/BioNTech,2154179
Hong Kong,2021-06-30,Sinovac,1575178
Hong Kong,2021-07-01,Pfizer/BioNTech,2188108
Hong Kong,2021-07-01,Sinovac,1588900
Hong Kong,2021-07-02,Pfizer/BioNTech,2230055
Hong Kong,2021-07-02,Sinovac,1617068
Hong Kong,2021-07-03,Pfizer/BioNTech,2269909
Hong Kong,2021-07-03,Sinovac,1638937
Hong Kong,2021-07-04,Pfizer/BioNTech,2307158
Hong Kong,2021-07-04,Sinovac,1654636
Hong Kong,2021-07-05,Pfizer/BioNTech,2344928
Hong Kong,2021-07-05,Sinovac,1681509
Hong Kong,2021-07-06,Pfizer/BioNTech,2379884
Hong Kong,2021-07-06,Sinovac,1706410
Hong Kong,2021-07-07,Pfizer/BioNTech,2413685
Hong Kong,2021-07-07,Sinovac,1729883
Hong Kong,2021-07-08,Pfizer/BioNTech,2452711
Hong Kong,2021-07-08,Sinovac,1754609
Hong Kong,2021-07-09,Pfizer/BioNTech,2495486
Hong Kong,2021-07-09,Sinovac,1782082
Hong Kong,2021-07-10,Pfizer/BioNTech,2537105
Hong Kong,2021-07-10,Sinovac,1804607
Hong Kong,2021-07-11,Pfizer/BioNTech,2576110
Hong Kong,2021-07-11,Sinovac,1820642
Hong Kong,2021-07-12,Pfizer/BioNTech,2616290
Hong Kong,2021-07-12,Sinovac,1842223
Hong Kong,2021-07-13,Pfizer/BioNTech,2653565
Hong Kong,2021-07-13,Sinovac,1864740
Hong Kong,2021-07-14,Pfizer/BioNTech,2690356
Hong Kong,2021-07-14,Sinovac,1885250
Hong Kong,2021-07-15,Pfizer/BioNTech,2730318
Hong Kong,2021-07-15,Sinovac,1908656
Hong Kong,2021-07-16,Pfizer/BioNTech,2773474
Hong Kong,2021-07-16,Sinovac,1934484
Hong Kong,2021-07-17,Pfizer/BioNTech,2815014
Hong Kong,2021-07-17,Sinovac,1956398
Hong Kong,2021-07-18,Pfizer/BioNTech,2854947
Hong Kong,2021-07-18,Sinovac,1971784
Hong Kong,2021-07-19,Pfizer/BioNTech,2896442
Hong Kong,2021-07-19,Sinovac,1995437
Hong Kong,2021-07-20,Pfizer/BioNTech,2936046
Hong Kong,2021-07-20,Sinovac,2017533
Hong Kong,2021-07-21,Pfizer/BioNTech,2976379
Hong Kong,2021-07-21,Sinovac,2038017
Hong Kong,2021-07-22,Pfizer/BioNTech,3018470
Hong Kong,2021-07-22,Sinovac,2060191
Hong Kong,2021-07-23,Pfizer/BioNTech,3063909
Hong Kong,2021-07-23,Sinovac,2085536
Hong Kong,2021-07-24,Pfizer/BioNTech,3107499
Hong Kong,2021-07-24,Sinovac,2106492
Hong Kong,2021-07-25,Pfizer/BioNTech,3149532
Hong Kong,2021-07-25,Sinovac,2120466
Hong Kong,2021-07-26,Pfizer/BioNTech,3193162
Hong Kong,2021-07-26,Sinovac,2143553
Hong Kong,2021-07-27,Pfizer/BioNTech,3236097
Hong Kong,2021-07-27,Sinovac,2165499
Hong Kong,2021-07-28,Pfizer/BioNTech,3277606
Hong Kong,2021-07-28,Sinovac,2187207
Hong Kong,2021-07-29,Pfizer/BioNTech,3320878
Hong Kong,2021-07-29,Sinovac,2207019
Hong Kong,2021-07-30,Pfizer/BioNTech,3365952
Hong Kong,2021-07-30,Sinovac,2232241
Hong Kong,2021-07-31,Pfizer/BioNTech,3410209
Hong Kong,2021-07-31,Sinovac,2253010
Hong Kong,2021-08-01,Pfizer/BioNTech,3452402
Hong Kong,2021-08-01,Sinovac,2266606
Hong Kong,2021-08-02,Pfizer/BioNTech,3496629
Hong Kong,2021-08-02,Sinovac,2291427
Hong Kong,2021-08-03,Pfizer/BioNTech,3540915
Hong Kong,2021-08-03,Sinovac,2316059
Hong Kong,2021-08-04,Pfizer/BioNTech,3585406
Hong Kong,2021-08-04,Sinovac,2337001
Hong Kong,2021-08-05,Pfizer/BioNTech,3631228
Hong Kong,2021-08-05,Sinovac,2358372
Hong Kong,2021-08-06,Pfizer/BioNTech,3678154
Hong Kong,2021-08-06,Sinovac,2381975
Hong Kong,2021-08-07,Pfizer/BioNTech,3723897
Hong Kong,2021-08-07,Sinovac,2400841
Hong Kong,2021-08-08,Pfizer/BioNTech,3768024
Hong Kong,2021-08-08,Sinovac,2412095
Hong Kong,2021-08-09,Pfizer/BioNTech,3814221
Hong Kong,2021-08-09,Sinovac,2434610
Hong Kong,2021-08-10,Pfizer/BioNTech,3860924
Hong Kong,2021-08-10,Sinovac,2454726
Hong Kong,2021-08-11,Pfizer/BioNTech,3907829
Hong Kong,2021-08-11,Sinovac,2473314
Hong Kong,2021-08-12,Pfizer/BioNTech,3954139
Hong Kong,2021-08-12,Sinovac,2492993
Hong Kong,2021-08-13,Pfizer/BioNTech,4001805
Hong Kong,2021-08-13,Sinovac,2513845
Hong Kong,2021-08-14,Pfizer/BioNTech,4048528
Hong Kong,2021-08-14,Sinovac,2531191
Hong Kong,2021-08-15,Pfizer/BioNTech,4092795
Hong Kong,2021-08-15,Sinovac,2542272
Hong Kong,2021-08-16,Pfizer/BioNTech,4138453
Hong Kong,2021-08-16,Sinovac,2561649
Hong Kong,2021-08-17,Pfizer/BioNTech,4182900
Hong Kong,2021-08-17,Sinovac,2578634
Hong Kong,2021-08-18,Pfizer/BioNTech,4226722
Hong Kong,2021-08-18,Sinovac,2594826
Hong Kong,2021-08-19,Pfizer/BioNTech,4269908
Hong Kong,2021-08-19,Sinovac,2611281
Hong Kong,2021-08-20,Pfizer/BioNTech,4314269
Hong Kong,2021-08-20,Sinovac,2629998
Hong Kong,2021-08-21,Pfizer/BioNTech,4357882
Hong Kong,2021-08-21,Sinovac,2646033
Hong Kong,2021-08-22,Pfizer/BioNTech,4398244
Hong Kong,2021-08-22,Sinovac,2655929
Hong Kong,2021-08-23,Pfizer/BioNTech,4439739
Hong Kong,2021-08-23,Sinovac,2674279
Hong Kong,2021-08-24,Pfizer/BioNTech,4480402
Hong Kong,2021-08-24,Sinovac,2690591
Hong Kong,2021-08-25,Pfizer/BioNTech,4520931
Hong Kong,2021-08-25,Sinovac,2706414
Hong Kong,2021-08-26,Pfizer/BioNTech,4563474
Hong Kong,2021-08-26,Sinovac,2724562
Hong Kong,2021-08-27,Pfizer/BioNTech,4607606
Hong Kong,2021-08-27,Sinovac,2743522
Hong Kong,2021-08-28,Pfizer/BioNTech,4651482
Hong Kong,2021-08-28,Sinovac,2760521
Hong Kong,2021-08-29,Pfizer/BioNTech,4692379
Hong Kong,2021-08-29,Sinovac,2770721
Hong Kong,2021-08-30,Pfizer/BioNTech,4735508
Hong Kong,2021-08-30,Sinovac,2791535
Hong Kong,2021-08-31,Pfizer/BioNTech,4776760
Hong Kong,2021-08-31,Sinovac,2811659
Hong Kong,2021-09-01,Pfizer/BioNTech,4811020
Hong Kong,2021-09-01,Sinovac,2826728
Hong Kong,2021-09-02,Pfizer/BioNTech,4843953
Hong Kong,2021-09-02,Sinovac,2841612
Hong Kong,2021-09-03,Pfizer/BioNTech,4883711
Hong Kong,2021-09-03,Sinovac,2858076
Hong Kong,2021-09-04,Pfizer/BioNTech,4926610
Hong Kong,2021-09-04,Sinovac,2872438
Hong Kong,2021-09-05,Pfizer/BioNTech,4962260
Hong Kong,2021-09-05,Sinovac,2880054
Hong Kong,2021-09-06,Pfizer/BioNTech,4992626
Hong Kong,2021-09-06,Sinovac,2895009
Hong Kong,2021-09-07,Pfizer/BioNTech,5019216
Hong Kong,2021-09-07,Sinovac,2908483
Hong Kong,2021-09-08,Pfizer/BioNTech,5045570
Hong Kong,2021-09-08,Sinovac,2922081
Hong Kong,2021-09-09,Pfizer/BioNTech,5074253
Hong Kong,2021-09-09,Sinovac,2936228
Hong Kong,2021-09-10,Pfizer/BioNTech,5110075
Hong Kong,2021-09-10,Sinovac,2952008
Hong Kong,2021-09-11,Pfizer/BioNTech,5150262
Hong Kong,2021-09-11,Sinovac,2965351
Hong Kong,2021-09-12,Pfizer/BioNTech,5179707
Hong Kong,2021-09-12,Sinovac,2972165
Hong Kong,2021-09-13,Pfizer/BioNTech,5202862
Hong Kong,2021-09-13,Sinovac,2985296
Hong Kong,2021-09-14,Pfizer/BioNTech,5221331
Hong Kong,2021-09-14,Sinovac,2996690
Hong Kong,2021-09-15,Pfizer/BioNTech,5239788
Hong Kong,2021-09-15,Sinovac,3007857
Hong Kong,2021-09-16,Pfizer/BioNTech,5259881
Hong Kong,2021-09-16,Sinovac,3018609
Hong Kong,2021-09-17,Pfizer/BioNTech,5285376
Hong Kong,2021-09-17,Sinovac,3030750
Hong Kong,2021-09-18,Pfizer/BioNTech,5315819
Hong Kong,2021-09-18,Sinovac,3040819
Hong Kong,2021-09-19,Pfizer/BioNTech,5334309
Hong Kong,2021-09-19,Sinovac,3045830
Hong Kong,2021-09-20,Pfizer/BioNTech,5349141
Hong Kong,2021-09-20,Sinovac,3055983
Hong Kong,2021-09-21,Pfizer/BioNTech,5360343
Hong Kong,2021-09-21,Sinovac,3063391
Hong Kong,2021-09-22,Pfizer/BioNTech,5373679
Hong Kong,2021-09-22,Sinovac,3066616
Hong Kong,2021-09-23,Pfizer/BioNTech,5394572
Hong Kong,2021-09-23,Sinovac,3079534
Hong Kong,2021-09-24,Pfizer/BioNTech,5419491
Hong Kong,2021-09-24,Sinovac,3091927
Hong Kong,2021-09-25,Pfizer/BioNTech,5448144
Hong Kong,2021-09-25,Sinovac,3102374
Hong Kong,2021-09-26,Pfizer/BioNTech,5466778
Hong Kong,2021-09-26,Sinovac,3107388
Hong Kong,2021-09-27,Pfizer/BioNTech,5482319
Hong Kong,2021-09-27,Sinovac,3118587
Hong Kong,2021-09-28,Pfizer/BioNTech,5494024
Hong Kong,2021-09-28,Sinovac,3128823
Hong Kong,2021-09-29,Pfizer/BioNTech,5508001
Hong Kong,2021-09-29,Sinovac,3138477
Hong Kong,2021-09-30,Pfizer/BioNTech,5527992
Hong Kong,2021-09-30,Sinovac,3148779
Hong Kong,2021-10-01,Pfizer/BioNTech,5540339
Hong Kong,2021-10-01,Sinovac,3152026
Hong Kong,2021-10-02,Pfizer/BioNTech,5555035
Hong Kong,2021-10-02,Sinovac,3159995
Hong Kong,2021-10-03,Pfizer/BioNTech,5564653
Hong Kong,2021-10-03,Sinovac,3163131
Hong Kong,2021-10-04,Pfizer/BioNTech,5573715
Hong Kong,2021-10-04,Sinovac,3171781
Hong Kong,2021-10-05,Pfizer/BioNTech,5580393
Hong Kong,2021-10-05,Sinovac,3179129
Hong Kong,2021-10-06,Pfizer/BioNTech,5586651
Hong Kong,2021-10-06,Sinovac,3185440
Hong Kong,2021-10-07,Pfizer/BioNTech,5593948
Hong Kong,2021-10-07,Sinovac,3192093
Hong Kong,2021-10-08,Pfizer/BioNTech,5602850
Hong Kong,2021-10-08,Sinovac,3198551
Hong Kong,2021-10-09,Pfizer/BioNTech,5602850
Hong Kong,2021-10-09,Sinovac,3198620
Hong Kong,2021-10-10,Pfizer/BioNTech,5616655
Hong Kong,2021-10-10,Sinovac,3203323
Hong Kong,2021-10-11,Pfizer/BioNTech,5623795
Hong Kong,2021-10-11,Sinovac,3211625
Hong Kong,2021-10-12,Pfizer/BioNTech,5627311
Hong Kong,2021-10-12,Sinovac,3216606
Hong Kong,2021-10-13,Pfizer/BioNTech,5627311
Hong Kong,2021-10-13,Sinovac,3216823
Hong Kong,2021-10-14,Pfizer/BioNTech,5635746
Hong Kong,2021-10-14,Sinovac,3219754
Hong Kong,2021-10-15,Pfizer/BioNTech,5646115
Hong Kong,2021-10-15,Sinovac,3228864
Hong Kong,2021-10-16,Pfizer/BioNTech,5658065
Hong Kong,2021-10-16,Sinovac,3235425
Hong Kong,2021-10-17,Pfizer/BioNTech,5664040
Hong Kong,2021-10-17,Sinovac,3237632
Hong Kong,2021-10-18,Pfizer/BioNTech,5670482
Hong Kong,2021-10-18,Sinovac,3243455
Hong Kong,2021-10-19,Pfizer/BioNTech,5675492
Hong Kong,2021-10-19,Sinovac,3247789
Hong Kong,2021-10-20,Pfizer/BioNTech,5680606
Hong Kong,2021-10-20,Sinovac,3250797
