date,vaccine,total_vaccinations,location
2021-06-18,Oxford/AstraZeneca,682690,Czechia
2021-06-18,Pfizer/BioNTech,5811850,Czechia
2021-06-19,Pfizer/BioNTech,5860972,Czechia
2021-06-19,Oxford/AstraZeneca,683309,Czechia
2021-06-19,Johnson&Johnson,79081,Czechia
2021-06-19,Moderna,635520,Czechia
2021-06-20,Johnson&Johnson,79119,Czechia
2021-06-20,Moderna,636819,Czechia
2021-06-20,Oxford/AstraZeneca,683419,Czechia
2021-06-20,Pfizer/BioNTech,5900644,Czechia
2021-06-21,Johnson&Johnson,80555,Czechia
2021-06-21,Moderna,646084,Czechia
2021-06-21,Oxford/AstraZeneca,689865,Czechia
2021-06-21,Pfizer/BioNTech,5993071,Czechia
2021-06-22,Johnson&Johnson,82166,Czechia
2021-06-22,Moderna,655568,Czechia
2021-06-22,Oxford/AstraZeneca,698461,Czechia
2021-06-22,Pfizer/BioNTech,6086915,Czechia
2021-06-23,Oxford/AstraZeneca,706879,Czechia
2021-06-23,Pfizer/BioNTech,6180703,Czechia
2021-06-23,Moderna,666551,Czechia
2021-06-23,Johnson&Johnson,83969,Czechia
2021-06-24,Johnson&Johnson,85791,Czechia
2021-06-24,Moderna,676450,Czechia
2021-06-24,Oxford/AstraZeneca,715036,Czechia
2021-06-24,Pfizer/BioNTech,6278778,Czechia
2021-06-25,Johnson&Johnson,87503,Czechia
2021-06-25,Moderna,685518,Czechia
2021-06-25,Oxford/AstraZeneca,721062,Czechia
2021-06-25,Pfizer/BioNTech,6377374,Czechia
2021-06-26,Pfizer/BioNTech,6424805,Czechia
2021-06-26,Johnson&Johnson,87536,Czechia
2021-06-26,Moderna,687016,Czechia
2021-06-26,Oxford/AstraZeneca,722694,Czechia
2021-06-27,Pfizer/BioNTech,6464092,Czechia
2021-06-27,Oxford/AstraZeneca,722839,Czechia
2021-06-27,Moderna,688111,Czechia
2021-06-27,Johnson&Johnson,87547,Czechia
2021-06-28,Johnson&Johnson,88805,Czechia
2021-06-28,Moderna,696951,Czechia
2021-06-28,Oxford/AstraZeneca,729778,Czechia
2021-06-28,Pfizer/BioNTech,6559325,Czechia
2021-06-29,Pfizer/BioNTech,6651536,Czechia
2021-06-29,Johnson&Johnson,90255,Czechia
2021-06-29,Moderna,707916,Czechia
2021-06-29,Oxford/AstraZeneca,739368,Czechia
2021-06-30,Oxford/AstraZeneca,748432,Czechia
2021-06-30,Pfizer/BioNTech,6745824,Czechia
2021-06-30,Johnson&Johnson,91608,Czechia
2021-06-30,Moderna,720246,Czechia
2021-07-01,Oxford/AstraZeneca,757936,Czechia
2021-07-01,Pfizer/BioNTech,6835751,Czechia
2021-07-01,Johnson&Johnson,93387,Czechia
2021-07-01,Moderna,731216,Czechia
2021-07-02,Oxford/AstraZeneca,765041,Czechia
2021-07-02,Pfizer/BioNTech,6926653,Czechia
2021-07-02,Johnson&Johnson,95106,Czechia
2021-07-02,Moderna,742263,Czechia
2021-07-03,Oxford/AstraZeneca,765684,Czechia
2021-07-03,Pfizer/BioNTech,6963245,Czechia
2021-07-03,Johnson&Johnson,95121,Czechia
2021-07-03,Moderna,743546,Czechia
2021-07-04,Pfizer/BioNTech,6991984,Czechia
2021-07-04,Oxford/AstraZeneca,765739,Czechia
2021-07-04,Moderna,744055,Czechia
2021-07-04,Johnson&Johnson,95130,Czechia
2021-07-05,Johnson&Johnson,95145,Czechia
2021-07-05,Moderna,744315,Czechia
2021-07-05,Oxford/AstraZeneca,765801,Czechia
2021-07-05,Pfizer/BioNTech,7024338,Czechia
2021-07-06,Johnson&Johnson,95169,Czechia
2021-07-06,Moderna,745020,Czechia
2021-07-06,Oxford/AstraZeneca,766027,Czechia
2021-07-06,Pfizer/BioNTech,7056376,Czechia
2021-07-07,Johnson&Johnson,96154,Czechia
2021-07-07,Moderna,753600,Czechia
2021-07-07,Oxford/AstraZeneca,772208,Czechia
2021-07-07,Pfizer/BioNTech,7144343,Czechia
2021-07-08,Oxford/AstraZeneca,779051,Czechia
2021-07-08,Pfizer/BioNTech,7222907,Czechia
2021-07-08,Johnson&Johnson,97472,Czechia
2021-07-08,Moderna,762407,Czechia
2021-07-09,Johnson&Johnson,98895,Czechia
2021-07-09,Moderna,770514,Czechia
2021-07-09,Oxford/AstraZeneca,784343,Czechia
2021-07-09,Pfizer/BioNTech,7303780,Czechia
2021-07-10,Oxford/AstraZeneca,784669,Czechia
2021-07-10,Pfizer/BioNTech,7340354,Czechia
2021-07-10,Johnson&Johnson,98913,Czechia
2021-07-10,Moderna,771505,Czechia
2021-07-11,Johnson&Johnson,98944,Czechia
2021-07-11,Moderna,771940,Czechia
2021-07-11,Oxford/AstraZeneca,785092,Czechia
2021-07-11,Pfizer/BioNTech,7370811,Czechia
2021-07-12,Pfizer/BioNTech,7449069,Czechia
2021-07-12,Johnson&Johnson,100258,Czechia
2021-07-12,Moderna,782170,Czechia
2021-07-12,Oxford/AstraZeneca,790522,Czechia
2021-07-13,Oxford/AstraZeneca,797475,Czechia
2021-07-13,Pfizer/BioNTech,7525235,Czechia
2021-07-13,Johnson&Johnson,102103,Czechia
2021-07-13,Moderna,791334,Czechia
2021-07-14,Johnson&Johnson,104092,Czechia
2021-07-14,Moderna,799754,Czechia
2021-07-14,Oxford/AstraZeneca,804336,Czechia
2021-07-14,Pfizer/BioNTech,7603683,Czechia
2021-07-15,Oxford/AstraZeneca,811425,Czechia
2021-07-15,Pfizer/BioNTech,7679413,Czechia
2021-07-15,Johnson&Johnson,106441,Czechia
2021-07-15,Moderna,807343,Czechia
2021-07-16,Moderna,815599,Czechia
2021-07-16,Oxford/AstraZeneca,816531,Czechia
2021-07-16,Pfizer/BioNTech,7761649,Czechia
2021-07-16,Johnson&Johnson,108916,Czechia
2021-07-17,Johnson&Johnson,109412,Czechia
2021-07-17,Moderna,816080,Czechia
2021-07-17,Oxford/AstraZeneca,816668,Czechia
2021-07-17,Pfizer/BioNTech,7800195,Czechia
2021-07-18,Oxford/AstraZeneca,816682,Czechia
2021-07-18,Pfizer/BioNTech,7832937,Czechia
2021-07-18,Moderna,816640,Czechia
2021-07-18,Johnson&Johnson,109956,Czechia
2021-07-19,Johnson&Johnson,111428,Czechia
2021-07-19,Moderna,823410,Czechia
2021-07-19,Oxford/AstraZeneca,820755,Czechia
2021-07-19,Pfizer/BioNTech,7909457,Czechia
2021-07-20,Pfizer/BioNTech,7982070,Czechia
2021-07-20,Johnson&Johnson,113338,Czechia
2021-07-20,Moderna,829834,Czechia
2021-07-20,Oxford/AstraZeneca,826247,Czechia
2021-07-21,Johnson&Johnson,116175,Czechia
2021-07-21,Moderna,835999,Czechia
2021-07-21,Oxford/AstraZeneca,831512,Czechia
2021-07-21,Pfizer/BioNTech,8051806,Czechia
2021-07-22,Oxford/AstraZeneca,836076,Czechia
2021-07-22,Pfizer/BioNTech,8116317,Czechia
2021-07-22,Johnson&Johnson,119215,Czechia
2021-07-22,Moderna,841748,Czechia
2021-07-23,Oxford/AstraZeneca,838928,Czechia
2021-07-23,Pfizer/BioNTech,8180263,Czechia
2021-07-23,Johnson&Johnson,122315,Czechia
2021-07-23,Moderna,846609,Czechia
2021-07-24,Johnson&Johnson,123498,Czechia
2021-07-24,Moderna,847068,Czechia
2021-07-24,Oxford/AstraZeneca,839038,Czechia
2021-07-24,Pfizer/BioNTech,8212256,Czechia
2021-07-25,Johnson&Johnson,124649,Czechia
2021-07-25,Moderna,847470,Czechia
2021-07-25,Oxford/AstraZeneca,839064,Czechia
2021-07-25,Pfizer/BioNTech,8238231,Czechia
2021-07-26,Pfizer/BioNTech,8298699,Czechia
2021-07-26,Oxford/AstraZeneca,842141,Czechia
2021-07-26,Johnson&Johnson,127304,Czechia
2021-07-26,Moderna,850757,Czechia
2021-07-27,Pfizer/BioNTech,8353601,Czechia
2021-07-27,Johnson&Johnson,130601,Czechia
2021-07-27,Moderna,854321,Czechia
2021-07-27,Oxford/AstraZeneca,846360,Czechia
2021-07-28,Pfizer/BioNTech,8405885,Czechia
2021-07-28,Oxford/AstraZeneca,850574,Czechia
2021-07-28,Moderna,857475,Czechia
2021-07-28,Johnson&Johnson,134352,Czechia
2021-07-29,Johnson&Johnson,137663,Czechia
2021-07-29,Moderna,860258,Czechia
2021-07-29,Oxford/AstraZeneca,854640,Czechia
2021-07-29,Pfizer/BioNTech,8455599,Czechia
2021-07-30,Oxford/AstraZeneca,857379,Czechia
2021-07-30,Pfizer/BioNTech,8509677,Czechia
2021-07-30,Johnson&Johnson,140980,Czechia
2021-07-30,Moderna,862555,Czechia
2021-07-31,Johnson&Johnson,142537,Czechia
2021-07-31,Moderna,862853,Czechia
2021-07-31,Oxford/AstraZeneca,857574,Czechia
2021-07-31,Pfizer/BioNTech,8534485,Czechia
2021-08-01,Johnson&Johnson,143866,Czechia
2021-08-01,Moderna,863277,Czechia
2021-08-01,Oxford/AstraZeneca,857594,Czechia
2021-08-01,Pfizer/BioNTech,8554241,Czechia
2021-08-02,Oxford/AstraZeneca,859758,Czechia
2021-08-02,Pfizer/BioNTech,8601320,Czechia
2021-08-02,Moderna,865250,Czechia
2021-08-02,Johnson&Johnson,146315,Czechia
2021-08-03,Johnson&Johnson,149536,Czechia
2021-08-03,Moderna,866670,Czechia
2021-08-03,Oxford/AstraZeneca,862684,Czechia
2021-08-03,Pfizer/BioNTech,8646202,Czechia
2021-08-04,Johnson&Johnson,152517,Czechia
2021-08-04,Moderna,868855,Czechia
2021-08-04,Oxford/AstraZeneca,865204,Czechia
2021-08-04,Pfizer/BioNTech,8688299,Czechia
2021-08-05,Pfizer/BioNTech,8734330,Czechia
2021-08-05,Oxford/AstraZeneca,867459,Czechia
2021-08-05,Johnson&Johnson,155560,Czechia
2021-08-05,Moderna,870918,Czechia
2021-08-06,Johnson&Johnson,158651,Czechia
2021-08-06,Moderna,872644,Czechia
2021-08-06,Oxford/AstraZeneca,869070,Czechia
2021-08-06,Pfizer/BioNTech,8784816,Czechia
2021-08-07,Pfizer/BioNTech,8805446,Czechia
2021-08-07,Oxford/AstraZeneca,869206,Czechia
2021-08-07,Moderna,872773,Czechia
2021-08-07,Johnson&Johnson,160065,Czechia
2021-08-08,Johnson&Johnson,161149,Czechia
2021-08-08,Moderna,872858,Czechia
2021-08-08,Oxford/AstraZeneca,869218,Czechia
2021-08-08,Pfizer/BioNTech,8823259,Czechia
2021-08-09,Oxford/AstraZeneca,870327,Czechia
2021-08-09,Pfizer/BioNTech,8873853,Czechia
2021-08-09,Johnson&Johnson,163367,Czechia
2021-08-09,Moderna,874354,Czechia
2021-08-10,Johnson&Johnson,165565,Czechia
2021-08-10,Moderna,875700,Czechia
2021-08-10,Oxford/AstraZeneca,872023,Czechia
2021-08-10,Pfizer/BioNTech,8917757,Czechia
2021-08-11,Oxford/AstraZeneca,873486,Czechia
2021-08-11,Johnson&Johnson,167793,Czechia
2021-08-11,Moderna,877401,Czechia
2021-08-11,Pfizer/BioNTech,8964573,Czechia
2021-08-12,Pfizer/BioNTech,9005136,Czechia
2021-08-12,Oxford/AstraZeneca,874741,Czechia
2021-08-12,Moderna,879096,Czechia
2021-08-12,Johnson&Johnson,170281,Czechia
2021-08-13,Johnson&Johnson,172484,Czechia
2021-08-13,Moderna,881145,Czechia
2021-08-13,Oxford/AstraZeneca,875603,Czechia
2021-08-13,Pfizer/BioNTech,9048826,Czechia
2021-08-14,Johnson&Johnson,173541,Czechia
2021-08-14,Moderna,881483,Czechia
2021-08-14,Oxford/AstraZeneca,875644,Czechia
2021-08-14,Pfizer/BioNTech,9060345,Czechia
2021-08-15,Pfizer/BioNTech,9071905,Czechia
2021-08-15,Oxford/AstraZeneca,875659,Czechia
2021-08-15,Johnson&Johnson,174166,Czechia
2021-08-15,Moderna,881594,Czechia
2021-08-16,Johnson&Johnson,176066,Czechia
2021-08-16,Moderna,883335,Czechia
2021-08-16,Oxford/AstraZeneca,876327,Czechia
2021-08-16,Pfizer/BioNTech,9109510,Czechia
2021-08-17,Pfizer/BioNTech,9139895,Czechia
2021-08-17,Oxford/AstraZeneca,877232,Czechia
2021-08-17,Moderna,884755,Czechia
2021-08-17,Johnson&Johnson,178037,Czechia
2021-08-18,Johnson&Johnson,180166,Czechia
2021-08-18,Moderna,886374,Czechia
2021-08-18,Oxford/AstraZeneca,877965,Czechia
2021-08-18,Pfizer/BioNTech,9181489,Czechia
2021-08-19,Oxford/AstraZeneca,878663,Czechia
2021-08-19,Pfizer/BioNTech,9222361,Czechia
2021-08-19,Johnson&Johnson,182628,Czechia
2021-08-19,Moderna,887857,Czechia
2021-08-20,Johnson&Johnson,185250,Czechia
2021-08-20,Moderna,889778,Czechia
2021-08-20,Oxford/AstraZeneca,879212,Czechia
2021-08-20,Pfizer/BioNTech,9266179,Czechia
2021-08-21,Pfizer/BioNTech,9279410,Czechia
2021-08-21,Johnson&Johnson,186158,Czechia
2021-08-21,Moderna,890093,Czechia
2021-08-21,Oxford/AstraZeneca,879299,Czechia
2021-08-22,Pfizer/BioNTech,9291796,Czechia
2021-08-22,Oxford/AstraZeneca,879302,Czechia
2021-08-22,Moderna,890409,Czechia
2021-08-22,Johnson&Johnson,186951,Czechia
2021-08-23,Johnson&Johnson,189469,Czechia
2021-08-23,Moderna,891893,Czechia
2021-08-23,Oxford/AstraZeneca,879709,Czechia
2021-08-23,Pfizer/BioNTech,9334633,Czechia
2021-08-24,Oxford/AstraZeneca,880004,Czechia
2021-08-24,Pfizer/BioNTech,9371671,Czechia
2021-08-24,Johnson&Johnson,191719,Czechia
2021-08-24,Moderna,893145,Czechia
2021-08-25,Johnson&Johnson,193890,Czechia
2021-08-25,Moderna,894742,Czechia
2021-08-25,Oxford/AstraZeneca,880396,Czechia
2021-08-25,Pfizer/BioNTech,9402542,Czechia
2021-08-26,Johnson&Johnson,195697,Czechia
2021-08-26,Moderna,896221,Czechia
2021-08-26,Oxford/AstraZeneca,880742,Czechia
2021-08-26,Pfizer/BioNTech,9431653,Czechia
2021-08-27,Pfizer/BioNTech,9461733,Czechia
2021-08-27,Moderna,897664,Czechia
2021-08-27,Johnson&Johnson,197907,Czechia
2021-08-27,Oxford/AstraZeneca,881031,Czechia
2021-08-28,Johnson&Johnson,198624,Czechia
2021-08-28,Moderna,897907,Czechia
2021-08-28,Oxford/AstraZeneca,881037,Czechia
2021-08-28,Pfizer/BioNTech,9469798,Czechia
2021-08-29,Pfizer/BioNTech,9477055,Czechia
2021-08-29,Johnson&Johnson,199349,Czechia
2021-08-29,Moderna,898212,Czechia
2021-08-29,Oxford/AstraZeneca,881038,Czechia
2021-08-30,Johnson&Johnson,201039,Czechia
2021-08-30,Moderna,900031,Czechia
2021-08-30,Oxford/AstraZeneca,881416,Czechia
2021-08-30,Pfizer/BioNTech,9501843,Czechia
2021-08-31,Moderna,901159,Czechia
2021-08-31,Oxford/AstraZeneca,881725,Czechia
2021-08-31,Johnson&Johnson,202805,Czechia
2021-08-31,Pfizer/BioNTech,9522598,Czechia
2021-09-01,Pfizer/BioNTech,9538356,Czechia
2021-09-01,Oxford/AstraZeneca,881891,Czechia
2021-09-01,Johnson&Johnson,204141,Czechia
2021-09-01,Moderna,902426,Czechia
2021-09-02,Johnson&Johnson,205997,Czechia
2021-09-02,Moderna,904274,Czechia
2021-09-02,Oxford/AstraZeneca,882063,Czechia
2021-09-02,Pfizer/BioNTech,9553815,Czechia
2021-09-03,Oxford/AstraZeneca,882146,Czechia
2021-09-03,Pfizer/BioNTech,9573548,Czechia
2021-09-03,Johnson&Johnson,207964,Czechia
2021-09-03,Moderna,905760,Czechia
2021-09-04,Johnson&Johnson,208588,Czechia
2021-09-04,Moderna,905847,Czechia
2021-09-04,Oxford/AstraZeneca,882170,Czechia
2021-09-04,Pfizer/BioNTech,9577799,Czechia
2021-09-05,Johnson&Johnson,209116,Czechia
2021-09-05,Moderna,905926,Czechia
2021-09-05,Oxford/AstraZeneca,882175,Czechia
2021-09-05,Pfizer/BioNTech,9581530,Czechia
2021-09-06,Pfizer/BioNTech,9596236,Czechia
2021-09-06,Oxford/AstraZeneca,882234,Czechia
2021-09-06,Johnson&Johnson,210534,Czechia
2021-09-06,Moderna,907064,Czechia
2021-09-07,Johnson&Johnson,212032,Czechia
2021-09-07,Moderna,908215,Czechia
2021-09-07,Oxford/AstraZeneca,882339,Czechia
2021-09-07,Pfizer/BioNTech,9607445,Czechia
2021-09-08,Johnson&Johnson,213289,Czechia
2021-09-08,Moderna,909171,Czechia
2021-09-08,Oxford/AstraZeneca,882443,Czechia
2021-09-08,Pfizer/BioNTech,9619359,Czechia
2021-09-09,Pfizer/BioNTech,9631831,Czechia
2021-09-09,Johnson&Johnson,214861,Czechia
2021-09-09,Moderna,910187,Czechia
2021-09-09,Oxford/AstraZeneca,882533,Czechia
2021-09-10,Oxford/AstraZeneca,882580,Czechia
2021-09-10,Pfizer/BioNTech,9647541,Czechia
2021-09-10,Johnson&Johnson,216406,Czechia
2021-09-10,Moderna,911183,Czechia
2021-09-11,Pfizer/BioNTech,9650487,Czechia
2021-09-11,Oxford/AstraZeneca,882582,Czechia
2021-09-11,Johnson&Johnson,217024,Czechia
2021-09-11,Moderna,911331,Czechia
2021-09-12,Johnson&Johnson,217470,Czechia
2021-09-12,Moderna,911399,Czechia
2021-09-12,Oxford/AstraZeneca,882588,Czechia
2021-09-12,Pfizer/BioNTech,9652257,Czechia
2021-09-13,Johnson&Johnson,218953,Czechia
2021-09-13,Moderna,912213,Czechia
2021-09-13,Oxford/AstraZeneca,882639,Czechia
2021-09-13,Pfizer/BioNTech,9664137,Czechia
2021-09-14,Johnson&Johnson,220380,Czechia
2021-09-14,Moderna,913144,Czechia
2021-09-14,Oxford/AstraZeneca,882701,Czechia
2021-09-14,Pfizer/BioNTech,9674672,Czechia
2021-09-15,Pfizer/BioNTech,9684642,Czechia
2021-09-15,Oxford/AstraZeneca,882766,Czechia
2021-09-15,Moderna,914181,Czechia
2021-09-15,Johnson&Johnson,221695,Czechia
2021-09-16,Johnson&Johnson,223257,Czechia
2021-09-16,Moderna,915107,Czechia
2021-09-16,Oxford/AstraZeneca,882813,Czechia
2021-09-16,Pfizer/BioNTech,9694151,Czechia
2021-09-17,Johnson&Johnson,225037,Czechia
2021-09-17,Moderna,916095,Czechia
2021-09-17,Oxford/AstraZeneca,882848,Czechia
2021-09-17,Pfizer/BioNTech,9706352,Czechia
2021-09-18,Johnson&Johnson,225592,Czechia
2021-09-18,Moderna,916206,Czechia
2021-09-18,Oxford/AstraZeneca,882853,Czechia
2021-09-18,Pfizer/BioNTech,9709201,Czechia
2021-09-19,Moderna,916249,Czechia
2021-09-19,Oxford/AstraZeneca,882855,Czechia
2021-09-19,Johnson&Johnson,225989,Czechia
2021-09-19,Pfizer/BioNTech,9710867,Czechia
2021-09-20,Pfizer/BioNTech,9720567,Czechia
2021-09-20,Oxford/AstraZeneca,882902,Czechia
2021-09-20,Moderna,916957,Czechia
2021-09-20,Johnson&Johnson,227075,Czechia
2021-09-21,Johnson&Johnson,228210,Czechia
2021-09-21,Moderna,917688,Czechia
2021-09-21,Oxford/AstraZeneca,882969,Czechia
2021-09-21,Pfizer/BioNTech,9729702,Czechia
2021-09-22,Johnson&Johnson,229319,Czechia
2021-09-22,Moderna,918587,Czechia
2021-09-22,Oxford/AstraZeneca,883056,Czechia
2021-09-22,Pfizer/BioNTech,9736631,Czechia
2021-09-23,Pfizer/BioNTech,9745369,Czechia
2021-09-23,Oxford/AstraZeneca,883108,Czechia
2021-09-23,Johnson&Johnson,230697,Czechia
2021-09-23,Moderna,919420,Czechia
2021-09-24,Johnson&Johnson,232289,Czechia
2021-09-24,Moderna,920305,Czechia
2021-09-24,Oxford/AstraZeneca,883129,Czechia
2021-09-24,Pfizer/BioNTech,9757129,Czechia
2021-09-25,Pfizer/BioNTech,9759526,Czechia
2021-09-25,Oxford/AstraZeneca,883131,Czechia
2021-09-25,Johnson&Johnson,232822,Czechia
2021-09-25,Moderna,920396,Czechia
2021-09-26,Johnson&Johnson,233120,Czechia
2021-09-26,Moderna,920433,Czechia
2021-09-26,Pfizer/BioNTech,9761333,Czechia
2021-09-27,Johnson&Johnson,234184,Czechia
2021-09-27,Moderna,921165,Czechia
2021-09-27,Oxford/AstraZeneca,883170,Czechia
2021-09-27,Pfizer/BioNTech,9769540,Czechia
2021-09-28,Johnson&Johnson,234365,Czechia
2021-09-28,Moderna,921212,Czechia
2021-09-28,Pfizer/BioNTech,9770145,Czechia
2021-09-29,Pfizer/BioNTech,9779196,Czechia
2021-09-29,Johnson&Johnson,235422,Czechia
2021-09-29,Moderna,922241,Czechia
2021-09-29,Oxford/AstraZeneca,883205,Czechia
2021-09-30,Pfizer/BioNTech,9788942,Czechia
2021-09-30,Oxford/AstraZeneca,883238,Czechia
2021-09-30,Moderna,923527,Czechia
2021-09-30,Johnson&Johnson,236563,Czechia
2021-10-01,Johnson&Johnson,237663,Czechia
2021-10-01,Moderna,924453,Czechia
2021-10-01,Oxford/AstraZeneca,883264,Czechia
2021-10-01,Pfizer/BioNTech,9799888,Czechia
2021-10-02,Oxford/AstraZeneca,883266,Czechia
2021-10-02,Pfizer/BioNTech,9801838,Czechia
2021-10-02,Johnson&Johnson,238000,Czechia
2021-10-02,Moderna,924522,Czechia
2021-10-03,Johnson&Johnson,238298,Czechia
2021-10-03,Moderna,924536,Czechia
2021-10-03,Pfizer/BioNTech,9802888,Czechia
2021-10-04,Johnson&Johnson,239130,Czechia
2021-10-04,Moderna,925438,Czechia
2021-10-04,Oxford/AstraZeneca,883282,Czechia
2021-10-04,Pfizer/BioNTech,9810669,Czechia
2021-10-05,Oxford/AstraZeneca,883300,Czechia
2021-10-05,Pfizer/BioNTech,9818253,Czechia
2021-10-05,Moderna,926230,Czechia
2021-10-05,Johnson&Johnson,240108,Czechia
2021-10-06,Johnson&Johnson,241062,Czechia
2021-10-06,Moderna,927081,Czechia
2021-10-06,Oxford/AstraZeneca,883328,Czechia
2021-10-06,Pfizer/BioNTech,9826768,Czechia
2021-10-07,Johnson&Johnson,242019,Czechia
2021-10-07,Moderna,928122,Czechia
2021-10-07,Oxford/AstraZeneca,883361,Czechia
2021-10-07,Pfizer/BioNTech,9834708,Czechia
2021-10-08,Pfizer/BioNTech,9846570,Czechia
2021-10-08,Johnson&Johnson,243268,Czechia
2021-10-08,Moderna,929065,Czechia
2021-10-08,Oxford/AstraZeneca,883381,Czechia
2021-10-09,Oxford/AstraZeneca,883382,Czechia
2021-10-09,Pfizer/BioNTech,9849097,Czechia
2021-10-09,Johnson&Johnson,243647,Czechia
2021-10-09,Moderna,929126,Czechia
2021-10-10,Oxford/AstraZeneca,883383,Czechia
2021-10-10,Pfizer/BioNTech,9850572,Czechia
2021-10-10,Johnson&Johnson,243902,Czechia
2021-10-10,Moderna,929146,Czechia
2021-10-11,Johnson&Johnson,244616,Czechia
2021-10-11,Moderna,929966,Czechia
2021-10-11,Oxford/AstraZeneca,883420,Czechia
2021-10-11,Pfizer/BioNTech,9858277,Czechia
2021-10-12,Johnson&Johnson,245332,Czechia
2021-10-12,Moderna,930963,Czechia
2021-10-12,Oxford/AstraZeneca,883458,Czechia
2021-10-12,Pfizer/BioNTech,9866172,Czechia
2021-10-13,Pfizer/BioNTech,9875544,Czechia
2021-10-13,Oxford/AstraZeneca,883478,Czechia
2021-10-13,Johnson&Johnson,246244,Czechia
2021-10-13,Moderna,931838,Czechia
2021-10-14,Johnson&Johnson,247386,Czechia
2021-10-14,Moderna,932729,Czechia
2021-10-14,Oxford/AstraZeneca,883484,Czechia
2021-10-14,Pfizer/BioNTech,9885756,Czechia
2021-10-15,Pfizer/BioNTech,9898489,Czechia
2021-10-15,Oxford/AstraZeneca,883485,Czechia
2021-10-15,Moderna,933696,Czechia
2021-10-15,Johnson&Johnson,248749,Czechia
2021-10-16,Johnson&Johnson,249234,Czechia
2021-10-16,Moderna,933742,Czechia
2021-10-16,Oxford/AstraZeneca,883486,Czechia
2021-10-16,Pfizer/BioNTech,9901471,Czechia
2021-10-17,Johnson&Johnson,249782,Czechia
2021-10-17,Moderna,933809,Czechia
2021-10-17,Pfizer/BioNTech,9903240,Czechia
2021-10-18,Pfizer/BioNTech,9915442,Czechia
2021-10-18,Oxford/AstraZeneca,883511,Czechia
2021-10-18,Johnson&Johnson,250881,Czechia
2021-10-18,Moderna,934774,Czechia
2021-10-19,Johnson&Johnson,251891,Czechia
2021-10-19,Moderna,936137,Czechia
2021-10-19,Oxford/AstraZeneca,883533,Czechia
2021-10-19,Pfizer/BioNTech,9928624,Czechia
2021-10-20,Pfizer/BioNTech,9948371,Czechia
2021-10-20,Oxford/AstraZeneca,883562,Czechia
2021-10-20,Johnson&Johnson,253317,Czechia
2021-10-20,Moderna,937832,Czechia
2021-10-21,Johnson&Johnson,255575,Czechia
2021-10-21,Moderna,940303,Czechia
2021-10-21,Oxford/AstraZeneca,883580,Czechia
2021-10-21,Pfizer/BioNTech,9972301,Czechia
2021-10-22,Johnson&Johnson,258399,Czechia
2021-10-22,Moderna,942320,Czechia
2021-10-22,Oxford/AstraZeneca,883591,Czechia
2021-10-22,Pfizer/BioNTech,10000407,Czechia
2021-10-23,Pfizer/BioNTech,10006952,Czechia
2021-10-23,Johnson&Johnson,259753,Czechia
2021-10-23,Moderna,942606,Czechia
2021-10-24,Johnson&Johnson,261014,Czechia
2021-10-24,Moderna,942665,Czechia
2021-10-24,Pfizer/BioNTech,10011327,Czechia
2021-10-25,Johnson&Johnson,264181,Czechia
2021-10-25,Moderna,945122,Czechia
2021-10-25,Oxford/AstraZeneca,883617,Czechia
2021-10-25,Pfizer/BioNTech,10038669,Czechia
2021-10-26,Pfizer/BioNTech,10068673,Czechia
2021-10-26,Oxford/AstraZeneca,883662,Czechia
2021-10-26,Johnson&Johnson,268295,Czechia
2021-10-26,Moderna,947811,Czechia
2021-10-27,Johnson&Johnson,272554,Czechia
2021-10-27,Moderna,951938,Czechia
2021-10-27,Oxford/AstraZeneca,883707,Czechia
2021-10-27,Pfizer/BioNTech,10104375,Czechia
2021-10-28,Pfizer/BioNTech,10110869,Czechia
2021-10-28,Johnson&Johnson,273765,Czechia
2021-10-28,Moderna,952331,Czechia
2021-10-28,Oxford/AstraZeneca,883708,Czechia
2021-10-29,Johnson&Johnson,277905,Czechia
2021-10-29,Moderna,954841,Czechia
2021-10-29,Oxford/AstraZeneca,883752,Czechia
2021-10-29,Pfizer/BioNTech,10141490,Czechia
2021-10-30,Johnson&Johnson,279920,Czechia
2021-10-30,Moderna,954992,Czechia
2021-10-30,Pfizer/BioNTech,10148604,Czechia
2021-10-31,Pfizer/BioNTech,10155159,Czechia
2021-10-31,Oxford/AstraZeneca,883754,Czechia
2021-10-31,Johnson&Johnson,281581,Czechia
2021-10-31,Moderna,955041,Czechia
2021-11-01,Johnson&Johnson,286260,Czechia
2021-11-01,Moderna,958623,Czechia
2021-11-01,Oxford/AstraZeneca,883771,Czechia
2021-11-01,Pfizer/BioNTech,10187014,Czechia
2021-11-02,Oxford/AstraZeneca,883784,Czechia
2021-11-02,Pfizer/BioNTech,10221713,Czechia
2021-11-02,Johnson&Johnson,291080,Czechia
2021-11-02,Moderna,962628,Czechia
2021-11-03,Johnson&Johnson,295279,Czechia
2021-11-03,Moderna,967933,Czechia
2021-11-03,Oxford/AstraZeneca,883791,Czechia
2021-11-03,Pfizer/BioNTech,10262691,Czechia
2021-11-04,Johnson&Johnson,300356,Czechia
2021-11-04,Moderna,974043,Czechia
2021-11-04,Oxford/AstraZeneca,883805,Czechia
2021-11-04,Pfizer/BioNTech,10304008,Czechia
2021-11-05,Pfizer/BioNTech,10349702,Czechia
2021-11-05,Oxford/AstraZeneca,883818,Czechia
2021-11-05,Johnson&Johnson,307162,Czechia
