location,date,vaccine,total_vaccinations
Luxembourg,2021-07-23,Johnson&Johnson,31466
Luxembourg,2021-07-23,Moderna,60705
Luxembourg,2021-07-23,Oxford/AstraZeneca,102938
Luxembourg,2021-07-23,Pfizer/BioNTech,449377
Luxembourg,2021-07-30,Johnson&Johnson,32384
Luxembourg,2021-07-30,Moderna,66092
Luxembourg,2021-07-30,Oxford/AstraZeneca,104553
Luxembourg,2021-07-30,Pfizer/BioNTech,465899
Luxembourg,2021-08-06,Johnson&Johnson,32872
Luxembourg,2021-08-06,Moderna,68046
Luxembourg,2021-08-06,Oxford/AstraZeneca,104866
Luxembourg,2021-08-06,Pfizer/BioNTech,477953
Luxembourg,2021-08-13,Johnson&Johnson,33416
Luxembourg,2021-08-13,Moderna,69306
Luxembourg,2021-08-13,Oxford/AstraZeneca,104935
Luxembourg,2021-08-13,Pfizer/BioNTech,482777
Luxembourg,2021-08-20,Johnson&Johnson,34242
Luxembourg,2021-08-20,Moderna,69621
Luxembourg,2021-08-20,Oxford/AstraZeneca,104976
Luxembourg,2021-08-20,Pfizer/BioNTech,487235
Luxembourg,2021-08-27,Johnson&Johnson,34829
Luxembourg,2021-08-27,Moderna,69760
Luxembourg,2021-08-27,Oxford/AstraZeneca,105107
Luxembourg,2021-08-27,Pfizer/BioNTech,491179
Luxembourg,2021-09-03,Johnson&Johnson,35360
Luxembourg,2021-09-03,Moderna,69852
Luxembourg,2021-09-03,Oxford/AstraZeneca,105172
Luxembourg,2021-09-03,Pfizer/BioNTech,495259
Luxembourg,2021-09-10,Johnson&Johnson,36079
Luxembourg,2021-09-10,Moderna,69915
Luxembourg,2021-09-10,Oxford/AstraZeneca,105208
Luxembourg,2021-09-10,Pfizer/BioNTech,498895
Luxembourg,2021-09-17,Johnson&Johnson,36527
Luxembourg,2021-09-17,Moderna,69972
Luxembourg,2021-09-17,Oxford/AstraZeneca,105220
Luxembourg,2021-09-17,Pfizer/BioNTech,502250
Luxembourg,2021-09-24,Johnson&Johnson,36931
Luxembourg,2021-09-24,Moderna,70014
Luxembourg,2021-09-24,Oxford/AstraZeneca,105234
Luxembourg,2021-09-24,Pfizer/BioNTech,505397
Luxembourg,2021-10-01,Johnson&Johnson,37261
Luxembourg,2021-10-01,Moderna,70042
Luxembourg,2021-10-01,Oxford/AstraZeneca,105246
Luxembourg,2021-10-01,Pfizer/BioNTech,512275
Luxembourg,2021-10-08,Johnson&Johnson,37595
Luxembourg,2021-10-08,Moderna,70063
Luxembourg,2021-10-08,Oxford/AstraZeneca,105254
Luxembourg,2021-10-08,Pfizer/BioNTech,516430
Luxembourg,2021-10-15,Johnson&Johnson,38167
Luxembourg,2021-10-15,Moderna,70105
Luxembourg,2021-10-15,Oxford/AstraZeneca,105260
Luxembourg,2021-10-15,Pfizer/BioNTech,521663
Luxembourg,2021-10-22,Johnson&Johnson,38648
Luxembourg,2021-10-22,Moderna,70212
Luxembourg,2021-10-22,Oxford/AstraZeneca,105270
Luxembourg,2021-10-22,Pfizer/BioNTech,529660
Luxembourg,2021-10-29,Johnson&Johnson,38970
Luxembourg,2021-10-29,Moderna,70562
Luxembourg,2021-10-29,Oxford/AstraZeneca,105278
Luxembourg,2021-10-29,Pfizer/BioNTech,543034
Luxembourg,2021-11-05,Johnson&Johnson,39274
Luxembourg,2021-11-05,Moderna,70983
Luxembourg,2021-11-05,Oxford/AstraZeneca,105279
Luxembourg,2021-11-05,Pfizer/BioNTech,555109
Luxembourg,2021-11-12,Johnson&Johnson,39499
Luxembourg,2021-11-12,Moderna,71379
Luxembourg,2021-11-12,Oxford/AstraZeneca,105279
Luxembourg,2021-11-12,Pfizer/BioNTech,566717
Luxembourg,2021-11-19,Johnson&Johnson,39653
Luxembourg,2021-11-19,Moderna,71666
Luxembourg,2021-11-19,Oxford/AstraZeneca,105282
Luxembourg,2021-11-19,Pfizer/BioNTech,582115
Luxembourg,2021-11-26,Johnson&Johnson,39802
Luxembourg,2021-11-26,Moderna,72297
Luxembourg,2021-11-26,Oxford/AstraZeneca,105286
Luxembourg,2021-11-26,Pfizer/BioNTech,605086
Luxembourg,2021-11-30,Johnson&Johnson,39973
Luxembourg,2021-11-30,Moderna,81663
Luxembourg,2021-11-30,Oxford/AstraZeneca,105292
Luxembourg,2021-11-30,Pfizer/BioNTech,610963
