location,date,vaccine,source_url,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations
Bolivia,2021-03-07,Sputnik V,https://github.com/dquintani/vacunacion/,97120,9785,0,106905
Bolivia,2021-03-08,Sputnik V,https://github.com/dquintani/vacunacion/,102236,9830,0,112066
Bolivia,2021-03-09,Sputnik V,https://github.com/dquintani/vacunacion/,109210,9870,0,119080
Bolivia,2021-03-10,Sputnik V,https://github.com/dquintani/vacunacion/,117011,9878,0,126889
Bolivia,2021-03-11,Sputnik V,https://github.com/dquintani/vacunacion/,122348,9938,0,132286
Bolivia,2021-03-12,Sputnik V,https://github.com/dquintani/vacunacion/,127199,9951,0,137150
Bolivia,2021-03-13,Sputnik V,https://github.com/dquintani/vacunacion/,127836,9951,0,137787
Bolivia,2021-03-14,Sputnik V,https://github.com/dquintani/vacunacion/,128267,9951,0,138218
Bolivia,2021-03-15,Sputnik V,https://github.com/dquintani/vacunacion/,131814,9996,0,141810
Bolivia,2021-03-16,Sputnik V,https://github.com/dquintani/vacunacion/,136032,10007,0,146039
Bolivia,2021-03-17,Sputnik V,https://github.com/dquintani/vacunacion/,140532,10061,0,150593
Bolivia,2021-03-18,Sputnik V,https://github.com/dquintani/vacunacion/,144816,11129,0,155945
Bolivia,2021-03-19,Sputnik V,https://github.com/dquintani/vacunacion/,150045,16939,0,166984
Bolivia,2021-03-20,Sputnik V,https://github.com/dquintani/vacunacion/,150486,18572,0,169058
Bolivia,2021-03-21,Sputnik V,https://github.com/dquintani/vacunacion/,150818,19502,0,170320
Bolivia,2021-03-22,Sputnik V,https://github.com/dquintani/vacunacion/,153795,28235,0,182030
Bolivia,2021-03-23,Sputnik V,https://github.com/dquintani/vacunacion/,156257,42142,0,198399
Bolivia,2021-03-24,Sputnik V,https://github.com/dquintani/vacunacion/,161199,57297,0,218496
Bolivia,2021-03-25,Sputnik V,https://github.com/dquintani/vacunacion/,166737,71441,0,238178
Bolivia,2021-03-26,Sputnik V,https://github.com/dquintani/vacunacion/,173264,85907,0,259171
Bolivia,2021-03-27,Sputnik V,https://github.com/dquintani/vacunacion/,174799,88315,0,263114
Bolivia,2021-03-28,Sputnik V,https://github.com/dquintani/vacunacion/,175169,88718,0,263887
Bolivia,2021-03-29,Sputnik V,https://github.com/dquintani/vacunacion/,180484,95326,0,275810
Bolivia,2021-03-30,Sputnik V,https://github.com/dquintani/vacunacion/,186961,102366,0,289327
Bolivia,2021-03-31,Sputnik V,https://github.com/dquintani/vacunacion/,194880,109305,0,304185
Bolivia,2021-04-01,Sputnik V,https://github.com/dquintani/vacunacion/,203103,115012,0,318115
Bolivia,2021-04-02,Sputnik V,https://github.com/dquintani/vacunacion/,204097,115968,0,320065
Bolivia,2021-04-03,Sputnik V,https://github.com/dquintani/vacunacion/,205115,116692,0,321807
Bolivia,2021-04-04,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,206003,117078,0,323081
Bolivia,2021-04-05,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,215926,123707,0,339633
Bolivia,2021-04-06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,229556,128368,0,357924
Bolivia,2021-04-07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,245763,132692,0,378455
Bolivia,2021-04-08,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,263732,137072,0,400804
Bolivia,2021-04-09,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,282801,141041,0,423842
Bolivia,2021-04-10,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,287004,141498,0,428502
Bolivia,2021-04-11,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,289353,141665,0,431018
Bolivia,2021-04-12,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,302991,144426,0,447417
Bolivia,2021-04-13,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,317701,148195,0,465896
Bolivia,2021-04-14,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,333137,153217,0,486354
Bolivia,2021-04-15,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,348595,158820,0,507415
Bolivia,2021-04-16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,365333,165163,0,530496
Bolivia,2021-04-17,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,370483,165891,0,536374
Bolivia,2021-04-18,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,373139,166091,0,539230
Bolivia,2021-04-19,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,385889,171505,0,557394
Bolivia,2021-04-20,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,400087,177124,0,577211
Bolivia,2021-04-21,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,413643,182723,0,596366
Bolivia,2021-04-22,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,431138,188656,0,619794
Bolivia,2021-04-23,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,456643,190475,0,647118
Bolivia,2021-04-24,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,465823,190790,0,656613
Bolivia,2021-04-25,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,469586,191024,0,660610
Bolivia,2021-04-26,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,490495,198159,0,688654
Bolivia,2021-04-27,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,516958,205988,0,722946
Bolivia,2021-04-28,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,547471,214573,0,762044
Bolivia,2021-04-29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,576819,222503,0,799322
Bolivia,2021-04-30,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,610534,232108,0,842642
Bolivia,2021-05-01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,614600,233549,0,848149
Bolivia,2021-05-02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,616436,234756,0,851192
Bolivia,2021-05-03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,637694,240875,0,878569
Bolivia,2021-05-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,663041,246822,0,909863
Bolivia,2021-05-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,689633,251786,0,941419
Bolivia,2021-05-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,710240,256306,0,966546
Bolivia,2021-05-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,728194,262106,0,990300
Bolivia,2021-05-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,733305,263991,0,997296
Bolivia,2021-05-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,734162,264656,0,998818
Bolivia,2021-05-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,741659,269323,0,1010982
Bolivia,2021-05-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,748839,273580,0,1022419
Bolivia,2021-05-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,754525,276602,0,1031127
Bolivia,2021-05-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,776914,279981,0,1056895
Bolivia,2021-05-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,810391,283574,0,1093965
Bolivia,2021-05-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,818489,284582,0,1103071
Bolivia,2021-05-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,821241,285484,0,1106725
Bolivia,2021-05-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,857492,288562,0,1146054
Bolivia,2021-05-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,902833,291739,0,1194572
Bolivia,2021-05-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,951833,294279,0,1246112
Bolivia,2021-05-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1004613,296588,0,1301201
Bolivia,2021-05-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1058435,298550,0,1356985
Bolivia,2021-05-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1071682,299534,0,1371216
Bolivia,2021-05-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1076124,300370,0,1376494
Bolivia,2021-05-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1112812,302808,0,1415620
Bolivia,2021-05-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1145107,312537,0,1457644
Bolivia,2021-05-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1185725,326232,0,1511957
Bolivia,2021-05-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1224313,340036,0,1564349
Bolivia,2021-05-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1271262,345396,0,1616658
Bolivia,2021-05-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1283524,346649,0,1630173
Bolivia,2021-05-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1288278,347265,0,1635543
Bolivia,2021-05-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1331789,350094,0,1681883
Bolivia,2021-06-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1376792,353007,0,1729799
Bolivia,2021-06-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1412650,355153,0,1767803
Bolivia,2021-06-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1420596,356081,0,1776677
Bolivia,2021-06-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1444171,370714,0,1814885
Bolivia,2021-06-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1451108,374538,0,1825646
Bolivia,2021-06-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1454262,375298,0,1829560
Bolivia,2021-06-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1470833,407869,0,1878702
Bolivia,2021-06-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1490937,449158,0,1940095
Bolivia,2021-06-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1505972,477434,0,1983406
Bolivia,2021-06-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1516226,496574,0,2012800
Bolivia,2021-06-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1538429,519234,0,2057663
Bolivia,2021-06-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1542588,522603,0,2065191
Bolivia,2021-06-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1544730,524899,0,2069629
Bolivia,2021-06-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1556720,535671,0,2092391
Bolivia,2021-06-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1572351,544871,0,2117222
Bolivia,2021-06-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1594489,556599,0,2151088
Bolivia,2021-06-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1615514,565938,0,2181452
Bolivia,2021-06-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1634281,577200,0,2211481
Bolivia,2021-06-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1639526,582404,0,2221930
Bolivia,2021-06-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1643870,584097,0,2227967
Bolivia,2021-06-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1645289,586552,0,2231841
Bolivia,2021-06-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1658589,609192,0,2267781
Bolivia,2021-06-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1684182,631864,0,2316046
Bolivia,2021-06-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1723159,641351,0,2364510
Bolivia,2021-06-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1766995,655568,0,2422563
Bolivia,2021-06-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1778282,659378,0,2437660
Bolivia,2021-06-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1788228,662282,0,2450510
Bolivia,2021-06-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1823110,676525,0,2499635
Bolivia,2021-06-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1857751,691652,0,2549403
Bolivia,2021-06-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1885313,705522,0,2590835
Bolivia,2021-07-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1927217,720327,0,2647544
Bolivia,2021-07-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,1987768,733181,0,2720949
Bolivia,2021-07-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2002991,735921,0,2738912
Bolivia,2021-07-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2024454,738540,0,2762994
Bolivia,2021-07-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2062126,745786,0,2807912
Bolivia,2021-07-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2138120,755898,0,2894018
Bolivia,2021-07-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2204299,769737,0,2974036
Bolivia,2021-07-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2249566,782236,0,3031802
Bolivia,2021-07-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2289932,790678,0,3080610
Bolivia,2021-07-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2304075,792843,0,3096918
Bolivia,2021-07-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2321231,796290,0,3117521
Bolivia,2021-07-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2373566,808679,0,3182245
Bolivia,2021-07-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2429456,821482,0,3250847
Bolivia,2021-07-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2481894,837069,0,3318781
Bolivia,2021-07-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2528672,867258,0,3395319
Bolivia,2021-07-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2568957,902772,0,3464436
Bolivia,2021-07-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2587736,917488,0,3491771
Bolivia,2021-07-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2616902,929229,0,3528220
Bolivia,2021-07-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2665588,980288,0,3619206
Bolivia,2021-07-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2715583,1030885,0,3707047
Bolivia,2021-07-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2767336,1083015,0,3796016
Bolivia,2021-07-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2814808,1144931,0,3887758
Bolivia,2021-07-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2857854,1214690,0,3984520
Bolivia,2021-07-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2874550,1236034,0,4014690
Bolivia,2021-07-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2900563,1263637,0,4051772
Bolivia,2021-07-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2940060,1340821,0,4151556
Bolivia,2021-07-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,2985920,1425551,0,4260287
Bolivia,2021-07-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3025531,1502696,0,4354027
Bolivia,2021-07-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3061750,1563658,0,4426954
Bolivia,2021-07-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3094376,1613610,0,4487894
Bolivia,2021-07-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3106488,1627394,0,4505459
Bolivia,2021-08-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3124124,1644738,0,4526177
Bolivia,2021-08-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3160873,1691896,0,4585576
Bolivia,2021-08-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3190530,1727054,0,4630979
Bolivia,2021-08-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3218439,1756703,0,4670580
Bolivia,2021-08-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3246349,1786354,0,4710183
Bolivia,2021-08-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3249128,1789734,0,4714133
Bolivia,2021-08-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3256960,1797824,0,4724095
Bolivia,2021-08-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",https://github.com/dquintani/vacunacion/,3266773,1806431,0,4735491
