location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Indonesia,2021-03-13,Sinovac,https://www.kemkes.go.id/article/view/21030300004/Situasi-Vaksinasi-COVID-19.html,5440432.0,3985596,1454836.0
Indonesia,2021-03-14,Sinovac,https://www.kemkes.go.id/article/view/21030300004/Situasi-Vaksinasi-COVID-19.html,5480346.0,4020124,1460222.0
Indonesia,2021-03-15,Sinovac,https://data.covid19.go.id/public/index.html,,4166862,
Indonesia,2021-03-16,Sinovac,https://data.covid19.go.id/public/index.html,,4468951,
Indonesia,2021-03-17,Sinovac,https://data.covid19.go.id/public/index.html,,4705248,
Indonesia,2021-03-18,Sinovac,https://data.covid19.go.id/public/index.html,,4838752,
Indonesia,2021-03-19,Sinovac,https://data.covid19.go.id/public/index.html,,4959063,
Indonesia,2021-03-20,Sinovac,https://data.covid19.go.id/public/index.html,,5124948,
Indonesia,2021-03-21,Sinovac,https://data.covid19.go.id/public/index.html,,5533379,
Indonesia,2021-03-22,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,5567280,
Indonesia,2021-03-23,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,5732210,
Indonesia,2021-03-24,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,5978251,
Indonesia,2021-03-25,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,6389837,
Indonesia,2021-03-26,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,6969201,
Indonesia,2021-03-27,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,7179014,
Indonesia,2021-03-28,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,7243202,
Indonesia,2021-03-29,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,7394421,
Indonesia,2021-03-30,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,7729582,
Indonesia,2021-03-31,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8095717,
Indonesia,2021-04-01,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8349475,
Indonesia,2021-04-02,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8418589,
Indonesia,2021-04-03,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8533422,
Indonesia,2021-04-04,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8629182,
Indonesia,2021-04-05,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8838081,
Indonesia,2021-04-06,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,8975366,
Indonesia,2021-04-07,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,9187757,
Indonesia,2021-04-08,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,9309809,
Indonesia,2021-04-09,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,9784278,
Indonesia,2021-04-10,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,9955433,
Indonesia,2021-04-11,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10045575,
Indonesia,2021-04-12,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10261791,
Indonesia,2021-04-13,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10373963,
Indonesia,2021-04-14,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10477506,
Indonesia,2021-04-15,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10596373,
Indonesia,2021-04-16,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10706184,
Indonesia,2021-04-17,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10801244,
Indonesia,2021-04-18,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10828419,
Indonesia,2021-04-19,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,10966934,
Indonesia,2021-04-20,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11101291,
Indonesia,2021-04-21,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11269213,
Indonesia,2021-04-22,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11432711,
Indonesia,2021-04-23,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11587879,
Indonesia,2021-04-24,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11699585,
Indonesia,2021-04-25,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11733923,
Indonesia,2021-04-26,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11844579,
Indonesia,2021-04-27,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,11981034,
Indonesia,2021-04-28,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12112888,
Indonesia,2021-04-29,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12280765,
Indonesia,2021-04-30,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12385886,
Indonesia,2021-05-01,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12443263,
Indonesia,2021-05-02,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12457164,
Indonesia,2021-05-03,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12545372,
Indonesia,2021-05-04,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12672864,
Indonesia,2021-05-05,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12832886,
Indonesia,2021-05-06,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,12995710,
Indonesia,2021-05-07,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13136686,
Indonesia,2021-05-08,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13284422,
Indonesia,2021-05-09,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13340957,
Indonesia,2021-05-10,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13475087,
Indonesia,2021-05-11,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13615313,
Indonesia,2021-05-12,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13678323,
Indonesia,2021-05-13,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13695553,
Indonesia,2021-05-14,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13699393,
Indonesia,2021-05-15,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13721627,
Indonesia,2021-05-16,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13737596,
Indonesia,2021-05-17,"Oxford/AstraZeneca, Sinovac",https://data.covid19.go.id/public/index.html,,13803055,
Indonesia,2021-05-18,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,13951975,
Indonesia,2021-05-19,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,14099754,
Indonesia,2021-05-20,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,14369233,
Indonesia,2021-05-21,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,14606331,
Indonesia,2021-05-22,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,14815666,
Indonesia,2021-05-23,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,14890933,
Indonesia,2021-05-24,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,14919589,
Indonesia,2021-05-25,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,15330306,
Indonesia,2021-05-26,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,15535998,
Indonesia,2021-05-27,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,15703583,
Indonesia,2021-05-28,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,16000947,
Indonesia,2021-05-29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,16203829,
Indonesia,2021-05-30,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,16304700,
Indonesia,2021-05-31,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,16413672,
Indonesia,2021-06-01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,16594581,
Indonesia,2021-06-02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,16766263,
Indonesia,2021-06-03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,17042850,
Indonesia,2021-06-04,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,17291504,
Indonesia,2021-06-05,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,17581464,
Indonesia,2021-06-06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,17643603,
Indonesia,2021-06-07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,17775918,
Indonesia,2021-06-08,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,18260482,
Indonesia,2021-06-09,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,18718769,
Indonesia,2021-06-10,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,19211433,
Indonesia,2021-06-11,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,19669968,
Indonesia,2021-06-12,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,20044187,
Indonesia,2021-06-13,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,20158937,
Indonesia,2021-06-14,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,20424048,
Indonesia,2021-06-15,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,20904723,
Indonesia,2021-06-16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,21448774,
Indonesia,2021-06-17,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,21999256,
Indonesia,2021-06-18,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,22455167,
Indonesia,2021-06-19,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,22873342,
Indonesia,2021-06-20,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,23043372,
Indonesia,2021-06-21,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,23265773,
Indonesia,2021-06-22,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,23789884,
Indonesia,2021-06-23,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,24358856,
Indonesia,2021-06-24,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,24929442,
Indonesia,2021-06-25,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,25482036,
Indonesia,2021-06-26,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,26032131,
Indonesia,2021-06-27,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,27115763,
Indonesia,2021-06-28,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,27419898,
Indonesia,2021-06-29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,28304774,
Indonesia,2021-06-30,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,29279142,
Indonesia,2021-07-01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,30184392,
Indonesia,2021-07-02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,30891821,
Indonesia,2021-07-03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,31573240,
Indonesia,2021-07-04,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,32063745,
Indonesia,2021-07-05,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,32302268,
Indonesia,2021-07-06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,33176029,
Indonesia,2021-07-07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,34039797,
Indonesia,2021-07-08,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,34860686,
Indonesia,2021-07-09,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,35775567,
Indonesia,2021-07-10,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,36193076,
Indonesia,2021-07-11,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,36267019,
Indonesia,2021-07-12,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,36368191,
Indonesia,2021-07-13,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,36914607,
Indonesia,2021-07-14,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,38909433,
Indonesia,2021-07-15,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,39628149,
Indonesia,2021-07-16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,40228811,
Indonesia,2021-07-17,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,41268627,
Indonesia,2021-07-18,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,41673464,
Indonesia,2021-07-19,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,42095531,
Indonesia,2021-07-20,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,42344675,
Indonesia,2021-07-21,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,42611602,
Indonesia,2021-07-22,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,43155795,
Indonesia,2021-07-23,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,43717254,
Indonesia,2021-07-24,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,44107926,
Indonesia,2021-07-25,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,44469974,
Indonesia,2021-07-26,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,44728320,
Indonesia,2021-07-27,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,45278549,
Indonesia,2021-07-28,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,45734912,
Indonesia,2021-07-29,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,46289942,
Indonesia,2021-07-30,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,46805993,
Indonesia,2021-07-31,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,47226514,
Indonesia,2021-08-01,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,47478168,
Indonesia,2021-08-02,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,47686483,
Indonesia,2021-08-03,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,48106208,
Indonesia,2021-08-04,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,48485265,
Indonesia,2021-08-05,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,48834123,
Indonesia,2021-08-06,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,49391058,
Indonesia,2021-08-07,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,49801823,
Indonesia,2021-08-08,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,50497940,
Indonesia,2021-08-09,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,50630315,
Indonesia,2021-08-10,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,51195551,
Indonesia,2021-08-11,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,51705924,
Indonesia,2021-08-12,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,51894566,
Indonesia,2021-08-13,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,53212350,
Indonesia,2021-08-14,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,53618870,
Indonesia,2021-08-15,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,53688122,
Indonesia,2021-08-16,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,54382680,
Indonesia,2021-08-17,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,54982550,
Indonesia,2021-08-18,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,55192494,
Indonesia,2021-08-19,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,56045931,
Indonesia,2021-08-20,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,56504055,
Indonesia,2021-08-21,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,56986150,
Indonesia,2021-08-22,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,57339307,
Indonesia,2021-08-23,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,57779716,
Indonesia,2021-08-24,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,58468810,
Indonesia,2021-08-25,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,59011333,
Indonesia,2021-08-26,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,59426934,
Indonesia,2021-08-27,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,60435555,
Indonesia,2021-08-28,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,61222258,
Indonesia,2021-08-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,61654676,
Indonesia,2021-08-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,62294896,
Indonesia,2021-08-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,63111288,
Indonesia,2021-09-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,63944955,
Indonesia,2021-09-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,64742601,
Indonesia,2021-09-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,65894673,
Indonesia,2021-09-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://data.covid19.go.id/public/index.html,,66353669,
