location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Hong Kong,2021-05-03,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1529668,971942,557726,0
Hong Kong,2021-05-04,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1562851,989773,573078,0
Hong Kong,2021-05-05,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1593627,1005433,588194,0
Hong Kong,2021-05-06,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1624068,1021230,602838,0
Hong Kong,2021-05-07,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1662377,1038374,624003,0
Hong Kong,2021-05-08,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1704466,1055528,648938,0
Hong Kong,2021-05-09,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1741685,1071469,670216,0
Hong Kong,2021-05-10,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1776572,1087212,689360,0
Hong Kong,2021-05-11,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1805082,1100435,704647,0
Hong Kong,2021-05-12,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1830869,1112102,718767,0
Hong Kong,2021-05-13,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1856647,1123405,733242,0
Hong Kong,2021-05-14,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1888629,1138080,750549,0
Hong Kong,2021-05-15,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1926261,1153983,772278,0
Hong Kong,2021-05-16,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1955090,1167879,787211,0
Hong Kong,2021-05-17,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,1984344,1180456,803888,0
Hong Kong,2021-05-18,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2010385,1193646,816739,0
Hong Kong,2021-05-19,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2026552,1202389,824163,0
Hong Kong,2021-05-20,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2050335,1213147,837188,0
Hong Kong,2021-05-21,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2081179,1227157,854022,0
Hong Kong,2021-05-22,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2117829,1243015,874814,0
Hong Kong,2021-05-23,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2146664,1254822,891842,0
Hong Kong,2021-05-24,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2175043,1267470,907573,0
Hong Kong,2021-05-25,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2200103,1278589,921514,0
Hong Kong,2021-05-26,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2224180,1289800,934380,0
Hong Kong,2021-05-27,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2250324,1302573,947751,0
Hong Kong,2021-05-28,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2286321,1319772,966549,0
Hong Kong,2021-05-29,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2328862,1342228,986634,0
Hong Kong,2021-05-30,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2364038,1359382,1004656,0
Hong Kong,2021-05-31,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2400507,1379488,1021019,0
Hong Kong,2021-06-01,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2434069,1399336,1034733,0
Hong Kong,2021-06-02,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2466569,1419135,1047434,0
Hong Kong,2021-06-03,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2502787,1442997,1059789,1
Hong Kong,2021-06-04,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2547738,1472141,1075596,1
Hong Kong,2021-06-05,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2598255,1503605,1094649,1
Hong Kong,2021-06-06,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2637591,1528159,1109431,1
Hong Kong,2021-06-07,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2679742,1557593,1122148,1
Hong Kong,2021-06-08,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2716222,1584009,1132212,1
Hong Kong,2021-06-09,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2749087,1608474,1140612,1
Hong Kong,2021-06-10,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2787319,1636559,1150759,1
Hong Kong,2021-06-11,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2837753,1671968,1165784,1
Hong Kong,2021-06-12,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2891897,1708070,1183826,1
Hong Kong,2021-06-13,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2934397,1738159,1196237,1
Hong Kong,2021-06-14,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,2964886,1761638,1203247,1
Hong Kong,2021-06-15,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3006408,1790808,1215599,1
Hong Kong,2021-06-16,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3041867,1817997,1223869,1
Hong Kong,2021-06-17,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3080769,1847231,1233537,1
Hong Kong,2021-06-18,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3131100,1883064,1248035,1
Hong Kong,2021-06-19,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3182712,1916419,1266292,1
Hong Kong,2021-06-20,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3220671,1940476,1280194,1
Hong Kong,2021-06-21,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3266674,1970974,1295699,1
Hong Kong,2021-06-22,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3307671,1998777,1308893,1
Hong Kong,2021-06-23,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3348355,2026256,1322098,1
Hong Kong,2021-06-24,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3394778,2056903,1337874,1
Hong Kong,2021-06-25,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3452721,2092336,1360384,1
Hong Kong,2021-06-26,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3511280,2122667,1388612,1
Hong Kong,2021-06-27,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3561485,2150379,1411105,1
Hong Kong,2021-06-28,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3613031,2179703,1433327,1
Hong Kong,2021-06-29,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3669099,2212502,1456596,1
Hong Kong,2021-06-30,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3729363,2249147,1480215,1
Hong Kong,2021-07-01,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3777014,2281856,1495157,1
Hong Kong,2021-07-02,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3847129,2316491,1530637,1
Hong Kong,2021-07-03,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3908852,2343664,1565187,1
Hong Kong,2021-07-04,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,3961800,2370491,1591308,1
Hong Kong,2021-07-05,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4026443,2406901,1619541,1
Hong Kong,2021-07-06,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4086300,2440880,1645419,1
Hong Kong,2021-07-07,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4143574,2473965,1669608,1
Hong Kong,2021-07-08,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4207326,2509314,1698011,1
Hong Kong,2021-07-09,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4277574,2541901,1735672,1
Hong Kong,2021-07-10,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4341718,2565271,1776446,1
Hong Kong,2021-07-11,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4396758,2591833,1804924,1
Hong Kong,2021-07-12,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4458519,2628714,1829804,1
Hong Kong,2021-07-13,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4518311,2664708,1853602,1
Hong Kong,2021-07-14,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4575612,2698618,1876993,1
Hong Kong,2021-07-15,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4638980,2731399,1907580,1
Hong Kong,2021-07-16,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4707967,2763678,1944285,4
Hong Kong,2021-07-17,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4771421,2790302,1981115,4
Hong Kong,2021-07-18,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4826740,2816995,2009741,4
Hong Kong,2021-07-19,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4891889,2853405,2038480,4
Hong Kong,2021-07-20,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,4953588,2888121,2065463,4
Hong Kong,2021-07-21,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5014405,2922600,2091801,4
Hong Kong,2021-07-22,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5078670,2955736,2122930,4
Hong Kong,2021-07-23,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5149453,2982615,2166834,4
Hong Kong,2021-07-24,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5213999,3006641,2207354,4
Hong Kong,2021-07-25,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5270014,3032118,2237884,12
Hong Kong,2021-07-26,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5336731,3065088,2271631,12
Hong Kong,2021-07-27,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5401612,3099631,2301969,12
Hong Kong,2021-07-28,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5464829,3132575,2332242,12
Hong Kong,2021-07-29,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5527912,3165710,2362190,12
Hong Kong,2021-07-30,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5598208,3197395,2400801,12
Hong Kong,2021-07-31,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5663234,3227342,2435880,12
Hong Kong,2021-08-01,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5719030,3256048,2462963,19
Hong Kong,2021-08-02,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5788077,3292526,2495532,19
Hong Kong,2021-08-03,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5856994,3330884,2526091,19
Hong Kong,2021-08-04,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5922427,3366092,2556316,19
Hong Kong,2021-08-05,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,5989621,3401504,2588097,20
Hong Kong,2021-08-06,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6060150,3434201,2625929,20
Hong Kong,2021-08-07,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6124759,3463835,2660904,20
Hong Kong,2021-08-08,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6180143,3493895,2686225,23
Hong Kong,2021-08-09,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6248855,3528728,2720104,23
Hong Kong,2021-08-10,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6315675,3565492,2750160,23
Hong Kong,2021-08-11,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6381168,3601635,2779510,23
Hong Kong,2021-08-12,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6447157,3634783,2812351,23
Hong Kong,2021-08-13,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6515675,3668297,2847355,23
Hong Kong,2021-08-14,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6579745,3698704,2881017,24
Hong Kong,2021-08-15,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6635093,3728312,2906757,24
Hong Kong,2021-08-16,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6700128,3763728,2936376,24
Hong Kong,2021-08-17,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6761561,3797490,2964046,25
Hong Kong,2021-08-18,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6821606,3829821,2991729,56
Hong Kong,2021-08-19,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6881247,3858563,3022628,56
Hong Kong,2021-08-20,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,6944324,3884830,3059438,56
Hong Kong,2021-08-21,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7003975,3906989,3096927,59
Hong Kong,2021-08-22,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7054274,3928973,3125201,100
Hong Kong,2021-08-23,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7114119,3955992,3158027,100
Hong Kong,2021-08-24,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7171118,3983205,3187788,125
Hong Kong,2021-08-25,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7227470,4008208,3219137,125
Hong Kong,2021-08-26,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7288160,4031876,3256159,125
Hong Kong,2021-08-27,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7351252,4055643,3295484,125
Hong Kong,2021-08-28,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7412127,4077711,3334291,125
Hong Kong,2021-08-29,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7463257,4096456,3366643,158
Hong Kong,2021-08-30,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7527200,4119791,3407251,158
Hong Kong,2021-08-31,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7588576,4140055,3448363,158
Hong Kong,2021-09-01,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7637905,4162108,3475639,158
Hong Kong,2021-09-02,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7685722,4182877,3502687,158
Hong Kong,2021-09-03,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7741944,4205333,3536453,158
Hong Kong,2021-09-04,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7799211,4228266,3570781,164
Hong Kong,2021-09-05,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7842504,4244828,3597485,191
Hong Kong,2021-09-06,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7887825,4260284,3627350,191
Hong Kong,2021-09-07,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7927889,4272852,3654846,191
Hong Kong,2021-09-08,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,7967841,4284924,3682726,191
Hong Kong,2021-09-09,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,8010671,4298333,3712147,191
Hong Kong,2021-09-10,"Pfizer/BioNTech, Sinovac",https://www.covidvaccine.gov.hk/en/dashboard,8062281,4313644,3748446,191
