location,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,vaccine,source_url
Brazil,2021-02-07,3605538,3579850,25688,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-08,3820207,3786591,33616,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-09,4120332,4069677,50655,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-10,4406835,4326075,80760,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-11,4696136,4586270,109866,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-12,5125206,4946738,178468,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-13,5236943,5042713,194230,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-14,5293979,5076110,217869,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-15,5609937,5324317,285620,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-16,5883539,5326007,557532,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-17,6206680,5482925,723755,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-18,6535156,5640483,894673,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-19,6813168,5756361,1056807,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-20,6950802,5817908,1132894,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-21,7028356,5857080,1171276,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-22,7297061,6002873,1294188,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-23,7551676,6116082,1435594,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-24,7799000,6202055,1596945,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-25,8101787,6346769,1755018,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-26,8322042,6437836,1884206,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-27,8433568,6518628,1914940,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-02-28,8465403,6542206,1923197,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-01,8841027,6806293,2034734,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-02,9277322,7114219,2163103,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-03,9739676,7417852,2321824,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-04,10169160,7701146,2468014,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-05,10576542,7958939,2617603,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-06,10830688,8142004,2688684,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-07,10948409,8227671,2720738,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-08,11357494,8504966,2852528,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-09,11756131,8764547,2991584,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-10,12181103,9013293,3167810,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-11,12613179,9298511,3314668,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-12,13017720,9547655,3470065,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-13,13223729,9669967,3553762,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-14,13286664,9718209,3568455,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-15,13763573,10087787,3675786,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-16,14198794,10402388,3796406,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-17,14648691,10725474,3923217,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-18,15087602,11055747,4031855,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-19,15623349,11509501,4113848,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-20,15883688,11739832,4143856,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-21,15980363,11818482,4161881,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-22,16567102,12314847,4252255,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-23,17157631,12817812,4339819,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-24,17886781,13436373,4450408,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-25,18655345,14102934,4552411,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-26,19577786,14928869,4648917,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-27,19962072,15282128,4679944,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-28,20216938,15513974,4702964,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-29,21160763,16335279,4825484,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-30,21950245,16995184,4955061,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-03-31,22839287,17745732,5093555,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-01,23880805,18639028,5241777,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-02,24181208,18900837,5280371,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-03,24575470,19222342,5353128,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-04,24910668,19510333,5400335,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-05,25658532,20056296,5602236,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-06,26736003,20850120,5885883,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-07,27644079,21538484,6105595,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-08,28653848,22246612,6407236,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-09,29544578,22693305,6851273,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-10,30084664,23097172,6987492,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-11,30356896,23300896,7056000,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-12,31316420,23910515,7405905,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-13,32217205,24473138,7744067,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-14,33148388,24996380,8152008,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-15,34050325,25478194,8572131,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-16,34993448,25810304,9183144,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-17,35603882,26085155,9518727,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-18,35817144,26210282,9606862,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-19,36910479,26707227,10203252,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-20,37909705,27184073,10725632,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-21,38467754,27518053,10949701,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-22,39291064,27887014,11404050,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-23,41073104,28783905,12289199,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-24,41494939,28981002,12513937,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-25,41626753,29041497,12585256,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-26,42787199,29601947,13185252,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-27,44287510,30275923,14011587,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-28,45379804,30748674,14631130,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-29,46426188,31243694,15182494,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-04-30,47399150,31696792,15702358,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-01,47663526,31830880,15832646,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-02,47755613,31884404,15871209,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-03,48643324,32345310,16298014,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-04,49626137,32896171,16729966,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-05,50576224,33490395,17085829,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-06,51624587,34271192,17353395,0,"Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-07,52647815,35008550,17639265,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-08,52972460,35253389,17719071,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-09,53064124,35318058,17746066,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-10,54008862,35926219,18082643,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-11,54912939,36523507,18389432,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-12,55907165,37233983,18673182,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-13,56583962,37768491,18815471,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-14,57313642,38320507,18993135,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-15,57668646,38570631,19098015,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-16,57935280,38752714,19182566,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-17,58714631,39284275,19430356,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-18,59603625,39891922,19711703,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-19,60363334,40435632,19927702,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-20,61297420,41089722,20207698,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-21,62122684,41659039,20463645,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-22,62459684,41882011,20577673,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-23,63278821,42474538,20804283,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-24,64098809,43008064,21090745,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-25,64918585,43525933,21392652,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-26,65668438,44045168,21623270,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-27,66363506,44530761,21832745,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-28,67359292,45284397,22074895,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-29,67761958,45604680,22157278,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-30,67874735,45684962,22189773,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-05-31,68665647,46328168,22337479,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-01,69477898,46932629,22545269,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-02,70685368,47852026,22833342,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-03,71245492,48321463,22924029,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-04,71961789,48963900,22997889,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-05,72586950,49491413,23095537,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-06,72811509,49685501,23126008,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-07,73614079,50381104,23232975,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-08,74920113,51502554,23417559,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-09,76117123,52567517,23549606,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-10,77243101,53577624,23665477,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-11,78471914,54685737,23786177,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-12,79118243,55292343,23825900,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-13,79466212,55617274,23848938,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-14,80577338,56657381,23919957,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-15,81940689,57910386,24030303,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-16,83181485,59068483,24113002,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-17,85441106,61187304,24253802,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-18,87160471,62785859,24374612,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-19,88108418,63659153,24449265,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-20,88570223,64099339,24470884,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-21,90013336,65421825,24591511,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-22,91420290,66688623,24731667,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-23,92782243,67890907,24891336,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-24,94322179,69113521,25208658,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-25,95764065,70369603,25404254,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-26,96545254,71090361,25520772,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-27,96789753,71319026,25568632,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-28,97929680,72324820,25866869,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-29,99828676,73943650,26348752,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-06-30,101167462,75097273,26642477,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-01,102561737,76284848,26949200,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-02,104047565,77586349,27259467,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-03,104753510,78210253,27418130,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-04,105097389,78512727,27489232,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-05,106696625,79835457,27854683,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-06,108247755,81152984,28317786,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-07,109976127,82649595,28929443,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-08,111573265,83948802,29547039,0,"Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-09,112999344,85166293,30044191,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-10,113929447,85922323,30387607,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-11,114350128,86272249,30545014,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-12,115654260,87264587,31003288,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-13,117154411,88385719,31569503,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-14,118689127,89449394,32219034,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-15,120155331,90743692,32832460,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-16,121651233,91739486,33467323,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-17,122615695,92434146,33818142,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-18,122859535,92630599,33891244,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-19,124433796,93786760,34383717,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-20,126315897,95101845,35053766,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-21,128199383,96304601,35808080,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-22,130131385,97428671,36676823,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-23,131858906,98712936,37161762,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-24,132812191,99391757,37463852,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-25,133139145,99610570,37583404,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-26,134540217,100522817,38110566,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-27,136158369,101528055,38761406,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-28,137944954,102535345,39603390,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-29,139483586,103363365,40360686,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-30,141319627,104477597,41116889,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-07-31,142301917,105083580,41507968,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-01,142598659,105292650,41599313,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-02,143762758,105934725,42147735,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-03,145618595,107137953,42823483,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-04,148054492,108658469,43769705,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-05,149763010,109745651,44414256,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-06,151506191,110841845,45086810,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-07,152313188,111342715,45397341,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-08,152680029,111566720,45542992,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-09,154190964,112476618,46160465,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-10,156399040,113880889,46980025,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
